dataset,arch,level,scale,single_tokens,cum_tokens,tokens_used,method,ece_percent_mean,ece_percent_std,adaptive_ece_percent_mean,adaptive_ece_percent_std,brier_mean,brier_std,auroc_mean,auroc_std
docvqa,m3,1,1,1,1,1,Naive Confidence (NC),71.64198560919613,1.0934486465657125,71.64198560919614,1.0934486465657143,0.6009463217579472,0.012633208737786969,0.8088010204081634,0.08190269181196938
docvqa,m3,1,1,1,1,1,Platt Scaling (1D),0.9662713225801036,0.23342132783021383,1.7469745427631669,0.2721936471137028,0.018392247404321736,0.0008310067457351199,0.8088010204081634,0.08190269181196938
docvqa,m3,1,1,1,1,1,Temperature Scaling (TS),50.69721337838688,0.08648660353803865,50.69721337838688,0.08648660353803925,0.275986165670948,0.0011192288268701265,0.8088010204081634,0.08190269181196938
docvqa,m3,1,1,1,1,1,Trajectory Platt (5D),0.808783953503007,0.380126160891573,1.7474007445794997,0.2611017837449922,0.0184041863065897,0.0007943316161387756,0.8088010204081634,0.08190269181196938
docvqa,m3,2,9,9,10,9,Naive Confidence (NC),70.44594138972461,0.9666646338119333,70.44594138972461,0.9666646338119291,0.5822973866733002,0.009635038530713338,0.8079487179487179,0.0505525029603437
docvqa,m3,2,9,9,10,9,Platt Scaling (1D),1.045122948957291,0.6383430639970676,1.84655524561147,0.4033520351442625,0.023095069100469864,0.0012504645257019244,0.8079487179487179,0.0505525029603437
docvqa,m3,2,9,9,10,9,Temperature Scaling (TS),50.02957434228611,0.09426165693645822,50.01580171627203,0.11692577022331489,0.27354624042264386,0.0014518870016255142,0.8079487179487179,0.0505525029603437
docvqa,m3,2,9,9,10,10,Trajectory Platt (5D),1.1994835059769682,0.30058964681997746,1.9411111007473665,0.3238190096825816,0.02249636309078834,0.0015341936702408323,0.8069230769230769,0.06104287625609851
docvqa,m3,3,36,36,46,36,Naive Confidence (NC),69.79077309928834,0.9059416056982573,69.79077309928834,0.9059416056982508,0.5808236852707365,0.012748831528874559,0.7888671875,0.05390115366754626
docvqa,m3,3,36,36,46,36,Platt Scaling (1D),1.4323841760874236,0.3373410563093455,2.4287264661971784,0.43678786350094545,0.03646305451598293,0.0014008621611947825,0.7888671875,0.05390115366754626
docvqa,m3,3,36,36,46,36,Temperature Scaling (TS),48.70810439911519,0.15521251741888992,48.70810439911519,0.15521251741889325,0.2739133558558693,0.001507577614745205,0.7888671875,0.05390115366754626
docvqa,m3,3,36,36,46,46,Trajectory Platt (5D),1.6237595673184841,0.3439935489342734,2.5425631505670028,0.5244645359997744,0.03675164475139336,0.0018884860061000898,0.78037109375,0.05687255146126371
docvqa,m3,4,144,144,190,144,Naive Confidence (NC),71.90869518592953,1.03689230168731,71.90869518592953,1.0368923016873088,0.6065348029348483,0.014157164959668504,0.8111196436799263,0.03137549211654074
docvqa,m3,4,144,144,190,144,Platt Scaling (1D),1.756646579364522,0.4041872851621552,2.661803376213704,0.6337172158911196,0.039175773759153903,0.000860200882752427,0.8111196436799263,0.03137549211654074
docvqa,m3,4,144,144,190,144,Temperature Scaling (TS),48.761862238743916,0.11267484530703546,48.761862238743916,0.1126748453070371,0.2764929595919295,0.0011971333655236927,0.8111196436799263,0.03137549211654074
docvqa,m3,4,144,144,190,190,Trajectory Platt (5D),1.5425042106828186,0.640758425725298,1.8349258623784408,0.21500890141747772,0.037393153171812965,0.0012162326360694586,0.8424512363692214,0.03332633814694991
docvqa,m3,5,576,576,766,576,Naive Confidence (NC),73.70249911025167,0.8250818753875673,73.70249911025167,0.8250818753875602,0.6298943377273787,0.011904804033657007,0.8183246073298429,0.04253154715828844
