ece,ece_percent,adaptive_ece,adaptive_ece_percent,kde_ece,brier,brier_gain,murphy_uncertainty,murphy_resolution,murphy_reliability,auroc,nll,aurc,prob_std,spearman_rho,status,test_dataset,method,transfer_mode
0.36015606331736827,36.01560633173683,0.3601560633173683,36.015606331736834,0.3601560633173698,0.16988670227591948,0.10434670878972471,0.042064,0.003251651360759895,0.13126986433960025,0.7876036515785471,0.5283895597941504,0.030915692338687083,0.07171960916763866,0.9307496818961729,VALID,docvqa,VCPS-17D (Our Method),Zero-Shot Base
0.043999206098597046,4.399920609859705,0.04399926895093185,4.399926895093185,0.043999206098597046,0.04399990241168626,0.23023350865395792,0.042064,0.0,0.0019359301373068195,0.7876036515785471,0.605554248988218,0.014105349371764527,2.5985482092729525e-07,1.0,COLLAPSED,docvqa,VCPS-17D (Our Method),Target Adapted (Saerens-EM)
0.09633622672230072,9.633622672230072,0.10147838334142059,10.14783833414206,0.09684839748726787,0.21392817283207669,0.0466505995017272,0.22191024,0.021776202050045608,0.014492866780863374,0.6804881108686107,0.6191542306648348,0.22555032729068084,0.07708622074860993,1.0,VALID,gqa,Platt Scaling (1D),Zero-Shot Base
0.3323988691661356,33.23988691661356,0.3323988691661354,33.23988691661354,0.3323988691661356,0.3323991390131958,-0.0718203666793919,0.22191024,0.0,0.11048900822292572,0.6804881108686107,4.522809898362904,0.228215894317586,3.8010202370759105e-07,1.0,COLLAPSED,gqa,Platt Scaling (1D),Target Adapted (Saerens-EM)
0.11438135206806,11.438135206805999,0.11602969108471395,11.602969108471395,0.10967693763003661,0.2104459802682502,0.05013279206555368,0.22191024,0.028867615441195763,0.01799671070632245,0.7038878422194488,0.6113124350395154,0.24091779758316487,0.15830549744707106,0.5887282721925129,VALID,gqa,Trajectory LR,Zero-Shot Base
0.33074336568703167,33.07433656870317,0.3307433656870316,33.07433656870316,0.33526539635539965,0.33082559461586164,-0.07024682228205775,0.22191024,0.0,0.10939117394598556,0.7038878422194488,2.1289485827650867,0.20278367752092574,0.002218853091063981,0.5887282721925129,COLLAPSED,gqa,Trajectory LR,Target Adapted (Saerens-EM)
0.10647465214469293,10.647465214469293,0.11033305846395652,11.033305846395653,0.10642806023995001,0.2092936512203612,0.05128512111344269,0.22191024,0.02770911293208838,0.015671198312300374,0.702457353928327,0.6101348478343857,0.24954931429818902,0.15257951202863182,0.5791659185197474,VALID,gqa,Trajectory LR (No Bias),Zero-Shot Base
0.32943531009789534,32.94353100978953,0.32943531009789545,32.943531009789545,0.3375041368210263,0.32955341883224537,-0.06897464649844148,0.22191024,0.00017834724289715885,0.10866788349360826,0.702457353928327,1.9437508466714073,0.20630269535184906,0.004237543018459629,0.5791659185197474,COLLAPSED,gqa,Trajectory LR (No Bias),Target Adapted (Saerens-EM)
0.10036838459387376,10.036838459387376,0.10479848509765673,10.479848509765672,0.09998271361750036,0.20633983351072124,0.054238938823082644,0.22191024,0.02868131286868633,0.013646250779808198,0.7165538643011697,0.6029037680092406,0.19828891164129442,0.09088000179145111,0.9186085640500563,VALID,gqa,Best 5D Trajectory,Zero-Shot Base
0.33239881588310294,33.2398815883103,0.3323988158831029,33.23988158831029,0.33239881588310294,0.33239904494211475,-0.07182027260831086,0.22191024,0.0,0.11048897280048897,0.7165538643011697,4.497462083666986,0.19936068427436687,5.256068607472554e-07,1.0,COLLAPSED,gqa,Best 5D Trajectory,Target Adapted (Saerens-EM)
0.10036838459387376,10.036838459387376,0.10479848509765673,10.479848509765672,0.09998271361750036,0.20633983351072124,0.054238938823082644,0.22191024,0.02868131286868633,0.013646250779808198,0.7165538643011697,0.6029037680092406,0.19828891164129442,0.09088000179145111,0.9186085640500563,VALID,gqa,Two-Stage Residual,Zero-Shot Base
0.33239881588310294,33.2398815883103,0.3323988158831029,33.23988158831029,0.33239881588310294,0.33239904494211475,-0.07182027260831086,0.22191024,0.0,0.11048897280048897,0.7165538643011697,4.497462083666986,0.19936068427436687,5.256068607472554e-07,1.0,COLLAPSED,gqa,Two-Stage Residual,Target Adapted (Saerens-EM)
0.08248656199726728,8.248656199726728,0.08373130921022606,8.373130921022605,0.07714092477432594,0.20126531860670274,0.059313453727101145,0.22191024,0.02898529803510164,0.00882978076559169,0.7157081169395337,0.5911170976534662,0.19610054980452227,0.1064818916189438,0.9287080953900536,VALID,gqa,VCPS-5D (Our Method),Zero-Shot Base
0.3323991254636963,33.23991254636963,0.3323991254636964,33.23991254636964,0.3323991254636963,0.33239927070882724,-0.07182049837502336,0.22191024,0.0,0.11048917860903013,0.7157081169395337,4.596884347922667,0.1999028691726386,4.691681001690765e-07,1.0,COLLAPSED,gqa,VCPS-5D (Our Method),Target Adapted (Saerens-EM)
0.07983671639899424,7.983671639899424,0.07933941286173223,7.933941286173223,0.07597906684920892,0.20246097327914897,0.05811779905465492,0.22191024,0.02660809350693683,0.008262801527894426,0.7121722728973661,0.5936221906674748,0.1916464180650902,0.09958073713270253,0.9408762508763208,VALID,gqa,VCPS-17D (Our Method),Zero-Shot Base
0.332399235507879,33.2399235507879,0.3323992355078789,33.23992355078789,0.332399235507879,0.33239937719057827,-0.07182060485677438,0.22191024,0.0,0.11048925176622239,0.7122054394605675,4.643167801066229,0.19767978539660402,3.64282605930626e-07,1.0,COLLAPSED,gqa,VCPS-17D (Our Method),Target Adapted (Saerens-EM)
0.46593569519881833,46.59356951988183,0.4659356951988183,46.593569519881825,0.4659356951988134,0.22896115941332365,0.05036427095666049,0.00832944,3.054547958668431e-05,0.2203815027994859,0.3782439155573484,0.6505514912994772,0.1914513572533045,0.05602466675389841,1.0,VALID,infographicvqa,Platt Scaling (1D),Zero-Shot Base
0.008396251687742984,0.8396251687742985,0.008399065268045935,0.8399065268045935,0.008396251687742984,0.008399942469494418,0.2709254879004897,0.00832944,0.0,7.049704240392691e-05,0.3782439155573484,0.10597144878303252,0.011379564550621016,8.525387408873078e-07,1.0,COLLAPSED,infographicvqa,Platt Scaling (1D),Target Adapted (Saerens-EM)
0.4386252880756556,43.86252880756556,0.43862528807565565,43.86252880756557,0.4418441840139835,0.24406734861218293,0.03525808175780121,0.00832944,2.6269544065292305e-05,0.23551972089240794,0.465222151789316,0.6677995573620544,0.2689034115725038,0.20725750859624253,0.48170069743189614,VALID,infographicvqa,Trajectory LR,Zero-Shot Base
0.0062129030332067296,0.6212903033206729,0.0072582837347161646,0.7258283734716164,0.0064387771690009735,0.008374252377604804,0.27095117799237933,0.00832944,0.0,3.860016410002938e-05,0.465222151789316,0.058124077354263545,0.009415421715727595,0.0015523000968688284,0.48170069743189614,COLLAPSED,infographicvqa,Trajectory LR,Target Adapted (Saerens-EM)
0.44217075666017075,44.217075666017074,0.44217075666017086,44.21707566601709,0.44552517471693803,0.24706874271856596,0.032256687651418176,0.00832944,2.783605576862464e-05,0.2383970709057842,0.46552949538024163,0.6734808273790919,0.2722826767929213,0.20718712816801874,0.472390440809654,VALID,infographicvqa,Trajectory LR (No Bias),Zero-Shot Base
0.004195808896035453,0.4195808896035453,0.0067098944191255035,0.6709894419125504,0.006756907248449492,0.008361635274680942,0.2709637950953032,0.00832944,0.0,1.7604812292050246e-05,0.46552949538024163,0.05440449618957359,0.009406468953868059,0.0029108724990414355,0.472390440809654,COLLAPSED,infographicvqa,Trajectory LR (No Bias),Target Adapted (Saerens-EM)
0.45439234717825294,45.43923471782529,0.45439234717825294,45.43923471782529,0.4543923471782533,0.22258979426794132,0.056735636102042825,0.00832944,1.802947782143803e-05,0.2139084468773056,0.3957432912656793,0.6364247892118893,0.22203098711460745,0.08542210204136144,0.8126847613901295,VALID,infographicvqa,Best 5D Trajectory,Zero-Shot Base
0.008396765657354515,0.8396765657354515,0.008398722900864415,0.8398722900864415,0.006272921037351574,0.008399951116780253,0.27092547925320387,0.00832944,0.0,7.05056735045282e-05,0.3957432912656793,0.1077127517375665,0.0115386247622092,1.0957903503868142e-06,0.8126847613901295,COLLAPSED,infographicvqa,Best 5D Trajectory,Target Adapted (Saerens-EM)
0.45439234717825294,45.43923471782529,0.45439234717825294,45.43923471782529,0.4543923471782533,0.22258979426794132,0.056735636102042825,0.00832944,1.802947782143803e-05,0.2139084468773056,0.3957432912656793,0.6364247892118893,0.22203098711460745,0.08542210204136144,0.8126847613901295,VALID,infographicvqa,Two-Stage Residual,Zero-Shot Base
