dataset,arch,budget,method,adaptive_ece_percent_mean,adaptive_ece_percent_std,ece_percent_mean,ece_percent_std,auroc_mean,auroc_std,brier_mean,brier_std,effective_n_mean,effective_n_std,is_capped
docvqa,mqt,200,Platt Scaling (1D),3.532534940872472,0.24613144854481497,0.25949452199470685,0.01156734865237585,0.5102337662337663,0.01525559797636218,0.03612876093352173,2.890916800163285e-05,200.0,0.0,False
docvqa,mqt,200,Temperature Scaling (TS),47.0664684453561,0.0,47.0664684453561,0.0,0.5170562770562771,0.0,0.25837158204315275,0.0,200.0,0.0,False
docvqa,mqt,200,Trajectory Platt (5D),3.7763417583104455,0.8600466909162945,2.0372841737029375,0.7968980174859894,0.5168138528138528,0.08984498643178024,0.0373976623665188,0.0013078846385949007,200.0,0.0,False
docvqa,mqt,200,VCPS-5D (Our Method),3.505164641080944,0.6622064583354663,0.2506222527393354,0.028690323834832086,0.5138701298701298,0.03415880135778087,0.036141519985100554,4.71959857583955e-05,200.0,0.0,False
docvqa,mqt,50,Naive Confidence (NC),53.304671982303276,0.0,53.30467198230326,0.0,0.5170562770562771,0.0,0.41620474107978467,0.0,50.0,0.0,False
docvqa,mqt,50,Platt Scaling (1D),3.5500668884640034,0.33659750298331875,0.35372141458122064,0.11615519810998273,0.5034112554112554,0.01868421538156152,0.03623334971249569,9.492786329775964e-05,50.0,0.0,False
docvqa,mqt,50,Temperature Scaling (TS),47.0664684453561,0.0,47.0664684453561,0.0,0.5170562770562771,0.0,0.25837158204315275,0.0,50.0,0.0,False
docvqa,mqt,50,Trajectory Platt (5D),4.698849065329705,0.5955839875323432,3.775146996947297,0.4807371956266474,0.5283809523809524,0.04556442707089418,0.041328202090432406,0.0013136354313743987,50.0,0.0,False
docvqa,mqt,50,VCPS-5D (Our Method),3.0301862515871196,0.5990004953435676,0.3586592218796477,0.25506925248099105,0.49922077922077923,0.050280299757389645,0.03626112272229802,0.00018770150086969657,50.0,0.0,False
docvqa,mqt,500,Naive Confidence (NC),53.304671982303276,0.0,53.30467198230326,0.0,0.5170562770562771,0.0,0.41620474107978467,0.0,500.0,0.0,False
docvqa,mqt,500,Platt Scaling (1D),3.652471325677373,0.12417369762336909,0.23330281264696778,0.27985507972153734,0.5170562770562771,0.0,0.03624264257785207,0.0001368609525887594,500.0,0.0,False
docvqa,mqt,500,Temperature Scaling (TS),47.0664684453561,0.0,47.0664684453561,0.0,0.5170562770562771,0.0,0.25837158204315275,0.0,500.0,0.0,False
docvqa,mqt,500,Trajectory Platt (5D),3.048084319278132,0.3096541199245464,1.0094375677988865,0.8009013875998144,0.5702164502164502,0.028419113878164103,0.0364612962953581,0.00044731536235268724,500.0,0.0,False
docvqa,mqt,500,VCPS-5D (Our Method),3.1216919794673386,0.30008632795518186,0.25417488750113,0.3056403595582453,0.5285887445887446,0.008543484994326271,0.03622857169758553,0.00012077544169899736,500.0,0.0,False
docvqa,mqt,Full,Naive Confidence (NC),53.304671982303276,0.0,53.30467198230326,0.0,0.5170562770562771,0.0,0.41620474107978467,0.0,1600.0,0.0,True
docvqa,mqt,Full,Platt Scaling (1D),3.665231161515744,0.0,0.08936451274031074,0.0,0.5170562770562771,0.0,0.03622771793570462,0.0,1600.0,0.0,True
docvqa,mqt,Full,Temperature Scaling (TS),47.0664684453561,0.0,47.0664684453561,0.0,0.5170562770562771,0.0,0.25837158204315275,0.0,1600.0,0.0,True
docvqa,mqt,Full,Trajectory Platt (5D),2.058169003343209,0.0,1.0760254852939395,0.0,0.5942857142857143,0.0,0.036350637207212044,0.0,1600.0,0.0,True
docvqa,mqt,Full,VCPS-5D (Our Method),2.733844612713931,0.0,0.07864912203232854,0.0,0.5290043290043289,0.0,0.03619831363660547,0.0,1600.0,0.0,True
gqa,mqt,100,Naive Confidence (NC),10.191071607172491,0.0,13.639716334640976,0.0,0.7571634030313088,0.0,0.1864972549998442,0.0,100.0,0.0,False
gqa,mqt,100,Platt Scaling (1D),10.734006728396249,0.7046760938233986,10.863243471997809,1.103193477401967,0.7571634030313088,0.0,0.18723269896388453,0.0013060269926701057,100.0,0.0,False
gqa,mqt,100,Temperature Scaling (TS),10.598717438968894,0.7151466612837496,11.70392635304459,2.0338473730942686,0.7571634030313088,0.0,0.1870209691394803,0.0011734799932687464,100.0,0.0,False
gqa,mqt,100,Trajectory Platt (5D),11.101113024353982,2.240182182557706,11.485714623332026,2.419748784897798,0.7423387542869786,0.008495261758979782,0.19146737218884197,0.0053429750241976385,100.0,0.0,False
gqa,mqt,100,VCPS-5D (Our Method),10.630313708215558,1.6809779196324368,11.619600914182985,1.345162413209835,0.7551720323044584,0.0023585579826670877,0.18749318324804792,0.0019819593324804756,100.0,0.0,False
gqa,mqt,1000,Naive Confidence (NC),10.191071607172491,0.0,13.639716334640976,0.0,0.7571634030313088,0.0,0.1864972549998442,0.0,800.0,0.0,True
gqa,mqt,1000,Platt Scaling (1D),10.601581100796617,0.0,9.555654636998193,0.0,0.7571634030313088,0.0,0.18605052578980336,0.0,800.0,0.0,True
gqa,mqt,1000,Temperature Scaling (TS),10.614569825244882,0.0,9.210576206484882,0.0,0.7571634030313088,0.0,0.18595294957871192,0.0,800.0,0.0,True
gqa,mqt,1000,Trajectory Platt (5D),14.655788213014599,0.0,13.814213275909424,0.0,0.7630268835048125,0.0,0.1853842954815631,0.0,800.0,0.0,True
gqa,mqt,1000,VCPS-5D (Our Method),11.882665347108059,0.0,9.272131145607064,0.0,0.7590441420511119,0.0,0.18543691189296127,0.0,800.0,0.0,True
gqa,mqt,1500,Naive Confidence (NC),10.191071607172491,0.0,13.639716334640976,0.0,0.7571634030313088,0.0,0.1864972549998442,0.0,800.0,0.0,True
gqa,mqt,1500,Platt Scaling (1D),10.601581100796617,0.0,9.555654636998193,0.0,0.7571634030313088,0.0,0.18605052578980336,0.0,800.0,0.0,True
gqa,mqt,1500,Temperature Scaling (TS),10.614569825244882,0.0,9.210576206484882,0.0,0.7571634030313088,0.0,0.18595294957871192,0.0,800.0,0.0,True
gqa,mqt,1500,Trajectory Platt (5D),14.655788213014599,0.0,13.814213275909424,0.0,0.7630268835048125,0.0,0.1853842954815631,0.0,800.0,0.0,True
gqa,mqt,1500,VCPS-5D (Our Method),11.882665347108059,0.0,9.272131145607064,0.0,0.7590441420511119,0.0,0.18543691189296127,0.0,800.0,0.0,True
gqa,mqt,200,Naive Confidence (NC),10.191071607172491,0.0,13.639716334640976,0.0,0.7571634030313088,0.0,0.1864972549998442,0.0,200.0,0.0,False
gqa,mqt,200,Platt Scaling (1D),10.571620637002216,0.3418167888523929,10.400432352362559,1.389712929070384,0.7571634030313088,0.0,0.18624034985981597,0.0004434903805693912,200.0,0.0,False
gqa,mqt,200,Temperature Scaling (TS),10.522947460400001,0.2823273215077464,10.594940885801796,1.5383685578123338,0.7571634030313088,0.0,0.1861248949828024,0.00026633457217931436,200.0,0.0,False
gqa,mqt,200,Trajectory Platt (5D),11.069830970466139,1.24842324122942,11.076273362338544,1.8212745678901738,0.7556588118154663,0.008068002600237826,0.18680339323768305,0.005157952263698345,200.0,0.0,False
gqa,mqt,200,VCPS-5D (Our Method),11.141966590015873,0.9638021623958064,11.008851332182331,1.6012260495299135,0.7570527713242615,0.002145228391377923,0.18590589975318914,0.001177985258358389,200.0,0.0,False
gqa,mqt,50,Naive Confidence (NC),10.191071607172491,0.0,13.639716334640976,0.0,0.7571634030313088,0.0,0.1864972549998442,0.0,50.0,0.0,False
gqa,mqt,50,Platt Scaling (1D),10.930307734953828,1.243024510370949,10.905362253554301,2.642973498330559,0.7571634030313088,0.0,0.18942486693910993,0.0030849078146956356,50.0,0.0,False
gqa,mqt,50,Temperature Scaling (TS),10.816689021922905,1.0988325653473545,12.190688375546413,2.0597642137499754,0.7571634030313088,0.0,0.18951963910106065,0.003033904051633758,50.0,0.0,False
gqa,mqt,50,Trajectory Platt (5D),11.996362116746605,3.650411034201706,11.07032800000161,3.868508870566815,0.7352361986945459,0.022038408077843127,0.19794018398230218,0.013615188106588728,50.0,0.0,False
gqa,mqt,50,VCPS-5D (Our Method),12.326238291923477,0.9385362832999667,11.391902155629298,2.7318885082196984,0.7539329571855294,0.006329932119835523,0.19100058140333126,0.0039972416248135806,50.0,0.0,False
gqa,mqt,500,Naive Confidence (NC),10.191071607172491,0.0,13.639716334640976,0.0,0.7571634030313088,0.0,0.1864972549998442,0.0,500.0,0.0,False
gqa,mqt,500,Platt Scaling (1D),10.56224886195864,0.08980795807092745,9.38339984927006,0.6714996477484382,0.7571634030313088,0.0,0.18606208454837092,0.00014257592608973133,500.0,0.0,False
gqa,mqt,500,Temperature Scaling (TS),10.571462897060634,0.08706519479142884,9.401498446431962,0.3990380929085426,0.7571634030313088,0.0,0.1859365865651824,4.8195765882517666e-05,500.0,0.0,False
gqa,mqt,500,Trajectory Platt (5D),12.51733893454075,1.5611072988084838,12.239453932642938,1.7230279116349587,0.7593317844894346,0.0035519497944080628,0.1858600711367226,0.0021108915006562323,500.0,0.0,False
gqa,mqt,500,VCPS-5D (Our Method),11.820088579655089,0.7153051921034355,9.51574880206322,0.6342771395717882,0.7582918464431907,0.002225595404001821,0.18555606602201655,0.0006933236824706786,500.0,0.0,False
gqa,mqt,Full,Naive Confidence (NC),10.191071607172491,0.0,13.639716334640976,0.0,0.7571634030313088,0.0,0.1864972549998442,0.0,800.0,0.0,True
gqa,mqt,Full,Platt Scaling (1D),10.601581100796617,0.0,9.555654636998193,0.0,0.7571634030313088,0.0,0.18605052578980336,0.0,800.0,0.0,True
gqa,mqt,Full,Temperature Scaling (TS),10.614569825244882,0.0,9.210576206484882,0.0,0.7571634030313088,0.0,0.18595294957871192,0.0,800.0,0.0,True
gqa,mqt,Full,Trajectory Platt (5D),14.655788213014599,0.0,13.814213275909424,0.0,0.7630268835048125,0.0,0.1853842954815631,0.0,800.0,0.0,True
gqa,mqt,Full,VCPS-5D (Our Method),11.882665347108059,0.0,9.272131145607064,0.0,0.7590441420511119,0.0,0.18543691189296127,0.0,800.0,0.0,True
infographicvqa,mqt,100,Naive Confidence (NC),75.50847510620953,0.0,75.50847510620952,0.0,0.7688442211055276,0.0,0.6535007745943673,0.0,100.0,0.0,False
infographicvqa,mqt,100,Platt Scaling (1D),1.309998740941212,0.059493920387092974,0.56100839966966,0.08146741079136284,0.7688442211055276,0.0,0.0051217180897866876,9.06405848156757e-05,100.0,0.0,False
infographicvqa,mqt,100,Temperature Scaling (TS),52.62594038961066,0.0,52.62594038961065,0.0,0.7688442211055276,0.0,0.2826214488671088,0.0,100.0,0.0,False
infographicvqa,mqt,100,Trajectory Platt (5D),1.0957605345014598,0.31970933580950206,0.5927004730168847,0.19540922788022017,0.907537688442211,0.09160350562269774,0.004968095797697728,0.00013457650057086307,100.0,0.0,False
infographicvqa,mqt,100,VCPS-5D (Our Method),1.2311251526435907,0.2931130685447755,0.7213589293419146,0.333213160509886,0.8020100502512563,0.04627483189234708,0.006540129278961164,0.002068040133101182,100.0,0.0,False
