dataset,arch,budget,effective_n,is_capped,seed,method,adaptive_ece_percent,ece_percent,auroc,brier,adaptive_ece,ece
pope,mqt,100,100,False,45,Trajectory Platt (5D),5.14331499704373,5.6527626037971315,0.8513298295906991,0.09917925242686242,0.051433149970437304,0.05652762603797131
pope,mqt,100,100,False,45,VCPS-5D (Our Method),4.57004562192021,4.165107940868675,0.8780060519190954,0.08963044810797068,0.0457004562192021,0.04165107940868675
pope,mqt,100,100,False,46,Naive Confidence (NC),4.300558529677436,4.0114217043670335,0.8756171364867017,0.090344299043824,0.04300558529677436,0.04011421704367034
pope,mqt,100,100,False,46,Temperature Scaling (TS),4.593431969349043,2.7360226586696714,0.8756171364867017,0.0898929174051166,0.045934319693490426,0.027360226586696713
pope,mqt,100,100,False,46,Platt Scaling (1D),5.539440317584847,4.213459349667211,0.8756171364867017,0.09227967572871906,0.05539440317584847,0.04213459349667211
pope,mqt,100,100,False,46,Trajectory Platt (5D),4.828539088975671,4.660864235091728,0.8647077560121037,0.09665264614522144,0.04828539088975672,0.04660864235091728
pope,mqt,100,100,False,46,VCPS-5D (Our Method),4.82927689765915,4.367816767522995,0.8759356585443542,0.09121890699590479,0.048292768976591495,0.04367816767522995
pope,mqt,200,200,False,42,Naive Confidence (NC),4.300558529677436,4.0114217043670335,0.8756171364867017,0.090344299043824,0.04300558529677436,0.04011421704367034
pope,mqt,200,200,False,42,Temperature Scaling (TS),5.48609397098922,5.346391532937916,0.8756171364867017,0.09085839145569384,0.0548609397098922,0.05346391532937916
pope,mqt,200,200,False,42,Platt Scaling (1D),5.286720771611728,4.7442583419827615,0.8756171364867017,0.09012449199605412,0.05286720771611728,0.047442583419827614
pope,mqt,200,200,False,42,Trajectory Platt (5D),5.109774842157632,5.478714401819118,0.8540372670807453,0.09054164413521879,0.05109774842157632,0.054787144018191174
pope,mqt,200,200,False,42,VCPS-5D (Our Method),5.0694568104336435,4.419949198597683,0.8708393056219144,0.09006413693838966,0.05069456810433644,0.044199491985976835
pope,mqt,200,200,False,43,Naive Confidence (NC),4.300558529677436,4.0114217043670335,0.8756171364867017,0.090344299043824,0.04300558529677436,0.04011421704367034
pope,mqt,200,200,False,43,Temperature Scaling (TS),4.518904201962249,2.6781636040460692,0.8756171364867017,0.08984800152528528,0.04518904201962248,0.02678163604046069
pope,mqt,200,200,False,43,Platt Scaling (1D),3.798215142864075,3.53948538480045,0.8756171364867017,0.08855865681789124,0.037982151428640754,0.035394853848004504
pope,mqt,200,200,False,43,Trajectory Platt (5D),4.330012660041498,4.350894259808581,0.8640707118967988,0.09263953430376698,0.04330012660041498,0.04350894259808581
pope,mqt,200,200,False,43,VCPS-5D (Our Method),4.272955133351479,2.842920384193885,0.8740245261984392,0.08850307086166011,0.04272955133351479,0.02842920384193885
pope,mqt,200,200,False,44,Naive Confidence (NC),4.300558529677436,4.0114217043670335,0.8756171364867017,0.090344299043824,0.04300558529677436,0.04011421704367034
pope,mqt,200,200,False,44,Temperature Scaling (TS),4.915943189654334,3.496449679060634,0.8756171364867017,0.0901860827958458,0.04915943189654334,0.03496449679060634
pope,mqt,200,200,False,44,Platt Scaling (1D),4.36796527919715,3.559533474616156,0.8756171364867017,0.08916764489633441,0.043679652791971495,0.03559533474616156
pope,mqt,200,200,False,44,Trajectory Platt (5D),3.654664511964613,4.956803949649058,0.8712374581939799,0.09036418562245072,0.03654664511964613,0.04956803949649058
pope,mqt,200,200,False,44,VCPS-5D (Our Method),4.1928752968351715,3.9632066670172903,0.8749004618569837,0.08894836411345589,0.04192875296835172,0.039632066670172904
pope,mqt,200,200,False,45,Naive Confidence (NC),4.300558529677436,4.0114217043670335,0.8756171364867017,0.090344299043824,0.04300558529677436,0.04011421704367034
pope,mqt,200,200,False,45,Temperature Scaling (TS),5.212613701484442,4.997223192634814,0.8756171364867017,0.09055962852147365,0.05212613701484442,0.049972231926348136
pope,mqt,200,200,False,45,Platt Scaling (1D),4.8538383850805396,4.2630509240695735,0.8756171364867017,0.08967136739834719,0.048538383850805396,0.04263050924069574
pope,mqt,200,200,False,45,Trajectory Platt (5D),4.871872964323873,4.493577698928813,0.8716356107660456,0.09235809100832963,0.04871872964323873,0.04493577698928813
pope,mqt,200,200,False,45,VCPS-5D (Our Method),4.0222281378082165,3.8570358527065043,0.8747412008281573,0.08957952746341809,0.04022228137808216,0.03857035852706504
pope,mqt,200,200,False,46,Naive Confidence (NC),4.300558529677436,4.0114217043670335,0.8756171364867017,0.090344299043824,0.04300558529677436,0.04011421704367034
pope,mqt,200,200,False,46,Temperature Scaling (TS),4.541893349189683,2.695803488981981,0.8756171364867017,0.08986089942059439,0.04541893349189684,0.026958034889819807
pope,mqt,200,200,False,46,Platt Scaling (1D),4.456425131740763,2.4488520729983856,0.8756171364867017,0.08938626615137202,0.04456425131740763,0.024488520729983854
pope,mqt,200,200,False,46,Trajectory Platt (5D),3.8779547221982007,3.866663696623899,0.8663799968147795,0.08969949772985233,0.03877954722198201,0.03866663696623899
pope,mqt,200,200,False,46,VCPS-5D (Our Method),3.9276756585642447,3.5632852412386713,0.8731485905398948,0.0889647057230085,0.03927675658564245,0.035632852412386715
pope,mqt,500,500,False,42,Naive Confidence (NC),4.300558529677436,4.0114217043670335,0.8756171364867017,0.090344299043824,0.04300558529677436,0.04011421704367034
pope,mqt,500,500,False,42,Temperature Scaling (TS),4.9568037268871485,3.5562028614110313,0.8756171364867017,0.09023411469624074,0.04956803726887148,0.035562028614110314
pope,mqt,500,500,False,42,Platt Scaling (1D),4.521865674746383,3.5976187728901383,0.8756171364867017,0.08907845057113488,0.04521865674746384,0.03597618772890138
