dataset,arch,budget,method,adaptive_ece_percent_mean,adaptive_ece_percent_std,ece_percent_mean,ece_percent_std,auroc_mean,auroc_std,brier_mean,brier_std,effective_n_mean,effective_n_std,is_capped
gqa,m3,50,Naive Confidence (NC),32.42636335458626,0.0,32.53560257520546,0.0,0.6854844527811846,0.0,0.3221379266117762,0.0,50.0,0.0,False
gqa,m3,50,Platt Scaling (1D),9.446790980691771,3.3333627908648293,5.929868507529379,3.6252024577604094,0.6854844527811846,0.0,0.20591009083596915,0.009227562810380771,50.0,0.0,False
gqa,m3,50,Temperature Scaling (TS),10.188978264382559,0.5827502409342261,8.3653138302911,0.812312942227498,0.6854844527811846,0.0,0.20831892835214458,0.0013079771953944269,50.0,0.0,False
gqa,m3,50,Trajectory Platt (5D),9.891434444505721,3.331292788438428,8.969789271522313,3.1007868810333026,0.6477057932328114,0.06435658982779593,0.21473846446200184,0.016012783838490564,50.0,0.0,False
gqa,m3,50,VCPS-5D (Our Method),9.135216082902485,2.030593625792564,7.689803673544257,2.080822168732546,0.6949390375874757,0.011461454476726203,0.20293937632484682,0.0079789355097947,50.0,0.0,False
gqa,m3,500,Naive Confidence (NC),32.42636335458626,0.0,32.53560257520546,0.0,0.6854844527811846,0.0,0.3221379266117762,0.0,500.0,0.0,False
gqa,m3,500,Platt Scaling (1D),7.054379176124175,0.30183422976376434,5.155040861208439,0.7617565726573111,0.6854844527811846,0.0,0.19952245365158533,0.0007766224465897206,500.0,0.0,False
gqa,m3,500,Temperature Scaling (TS),9.770247151658118,0.0863131084531731,8.644131965465611,0.1880957094466027,0.6854844527811846,0.0,0.20757409163620943,2.6293053796781293e-05,500.0,0.0,False
gqa,m3,500,Trajectory Platt (5D),6.798334379643203,1.5318799912875187,5.216294124871492,0.8656779902035758,0.6992027992208355,0.003760769604647385,0.19873547578708856,0.0009570720254464397,500.0,0.0,False
gqa,m3,500,VCPS-5D (Our Method),6.076149845343581,0.5012977392645741,5.151917246662792,1.2647104677337522,0.7085419522400981,0.002886121563622871,0.19445763779518013,0.00019634613313380644,500.0,0.0,False
gqa,m3,Full,Naive Confidence (NC),32.42636335458626,0.0,32.53560257520546,0.0,0.6854844527811846,0.0,0.3221379266117762,0.0,2000.0,0.0,True
gqa,m3,Full,Platt Scaling (1D),6.698896294961456,0.0,4.081702576796363,0.0,0.6854844527811846,0.0,0.19881964283238643,0.0,2000.0,0.0,True
gqa,m3,Full,Temperature Scaling (TS),9.899974898415456,0.0,8.242077825964813,0.0,0.6854844527811846,0.0,0.2075669846224552,0.0,2000.0,0.0,True
gqa,m3,Full,Trajectory Platt (5D),6.308721445500851,0.0,6.586800469458106,0.0,0.7056038525358921,0.0,0.19649587033651472,0.0,2000.0,0.0,True
gqa,m3,Full,VCPS-5D (Our Method),4.880420883274061,0.0,5.477173481541632,0.0,0.7098333453574779,0.0,0.19396150991925482,0.0,2000.0,0.0,True
infographicvqa,m3,100,Naive Confidence (NC),84.54546543061733,0.0,84.54546543061733,0.0,0.4254032258064516,0.0,0.764073386233666,0.0,100.0,0.0,False
infographicvqa,m3,100,Platt Scaling (1D),1.19544973674688,0.09875908718532143,0.19356885350979364,0.05587474882980392,0.544758064516129,0.06672138319959046,0.007992072863713362,7.28387908826586e-05,100.0,0.0,False
infographicvqa,m3,100,Temperature Scaling (TS),53.90964874005806,0.0,53.90964874005806,0.0,0.4254032258064516,0.0,0.3000388992424669,0.0,100.0,0.0,False
infographicvqa,m3,100,Trajectory Platt (5D),1.2742024262511404,0.0974043600960718,0.2433777625596849,0.06749791182208374,0.5568548387096774,0.0590357128566667,0.008048924783445901,0.0001311063583616547,100.0,0.0,False
infographicvqa,m3,100,VCPS-5D (Our Method),1.2987183478236497,0.030106874290023733,0.1942579819509389,0.024830662657422592,0.415625,0.004431472709744591,0.007952186406618728,9.669108439939482e-06,100.0,0.0,False
infographicvqa,m3,1000,Naive Confidence (NC),84.54546543061733,0.0,84.54546543061733,0.0,0.4254032258064516,0.0,0.764073386233666,0.0,1000.0,0.0,False
infographicvqa,m3,1000,Platt Scaling (1D),1.1218880853330475,0.024288972359692615,0.055669941547079396,0.03513841351055169,0.5745967741935484,0.0,0.00793398664801094,2.7065872205910294e-06,1000.0,0.0,False
infographicvqa,m3,1000,Temperature Scaling (TS),53.90964874005806,0.0,53.90964874005806,0.0,0.4254032258064516,0.0,0.3000388992424669,0.0,1000.0,0.0,False
infographicvqa,m3,1000,Trajectory Platt (5D),1.1301029105857014,0.11262482889325943,0.05472230974584817,0.036315318548155284,0.6340725806451613,0.040372952408267736,0.00792773770703173,2.6923575930303797e-05,1000.0,0.0,False
infographicvqa,m3,1000,VCPS-5D (Our Method),1.2600358540764398,0.056716000415150555,0.06834174111931382,0.05530893008817316,0.4191532258064516,0.006842597585300476,0.007943267566059464,1.1475904171671023e-06,1000.0,0.0,False
infographicvqa,m3,1500,Naive Confidence (NC),84.54546543061733,0.0,84.54546543061733,0.0,0.4254032258064516,0.0,0.764073386233666,0.0,1500.0,0.0,False
infographicvqa,m3,1500,Platt Scaling (1D),1.1434114840015261,0.018196103723669053,0.05374349341268649,0.004100863351052953,0.5745967741935484,0.0,0.007930705833561228,1.1193236004844805e-06,1500.0,0.0,False
infographicvqa,m3,1500,Temperature Scaling (TS),53.90964874005806,0.0,53.90964874005806,0.0,0.4254032258064516,0.0,0.3000388992424669,0.0,1500.0,0.0,False
infographicvqa,m3,1500,Trajectory Platt (5D),1.1522962248045954,0.054312127399254735,0.0507709968741983,0.006551041761120521,0.6308467741935484,0.0489957207650917,0.007926262327438536,1.9532578020725046e-05,1500.0,0.0,False
infographicvqa,m3,1500,VCPS-5D (Our Method),1.303571193604142,0.043916999221254464,0.07362300596010958,0.000976654624981846,0.4195564516129032,0.0031597637134390144,0.00794326501357877,5.6353667941418966e-08,1500.0,0.0,False
infographicvqa,m3,200,Naive Confidence (NC),84.54546543061733,0.0,84.54546543061733,0.0,0.4254032258064516,0.0,0.764073386233666,0.0,200.0,0.0,False
infographicvqa,m3,200,Platt Scaling (1D),1.183598296172441,0.07149610543497788,0.19497270346059287,0.026790056079327683,0.5745967741935484,0.0,0.008046576717106103,0.00017143323900407328,200.0,0.0,False
infographicvqa,m3,200,Temperature Scaling (TS),53.90964874005806,0.0,53.90964874005806,0.0,0.4254032258064516,0.0,0.3000388992424669,0.0,200.0,0.0,False
infographicvqa,m3,200,Trajectory Platt (5D),1.24371722708107,0.1276987464551786,0.20704973748303016,0.03518490535093177,0.5784274193548388,0.06088012837981431,0.008012266583388373,0.00010494433180775748,200.0,0.0,False
infographicvqa,m3,200,VCPS-5D (Our Method),1.308591789878441,0.055060329565047215,0.20526095648705364,0.0059619496753117495,0.4132056451612903,0.012807776057396575,0.00794820237042054,4.879678855697012e-07,200.0,0.0,False
infographicvqa,m3,50,Naive Confidence (NC),84.54546543061733,0.0,84.54546543061733,0.0,0.4254032258064516,0.0,0.764073386233666,0.0,50.0,0.0,False
infographicvqa,m3,50,Platt Scaling (1D),2.064479625020014,0.5961050311444049,1.3086075795026084,0.34778263938429976,0.5149193548387097,0.08171667188585138,0.009155760545382325,0.001524829256436153,50.0,0.0,False
infographicvqa,m3,50,Temperature Scaling (TS),53.90964874005806,0.0,53.90964874005806,0.0,0.4254032258064516,0.0,0.3000388992424669,0.0,50.0,0.0,False
