ece,ece_percent,adaptive_ece,adaptive_ece_percent,kde_ece,brier,brier_gain,murphy_uncertainty,murphy_resolution,murphy_reliability,auroc,nll,aurc,prob_std,spearman_rho,status,dataset,temperature,method,study,base_slope_a0,mean_dynamic_slope,mean_effective_temp
0.0447821820665624,4.47821820665624,0.0422209586162834,4.222095861628341,0.03555940657947945,0.08795955778295711,0.009720914107059705,0.09767985770580086,0.012491994594399501,0.004058294908924656,0.7496981891348088,0.3130479972090364,0.050101079858566086,0.12276711184226043,0.9860877667407866,VALID,pope,0.0,VCPS-5D (Refitted),temperature_tracking,0.9389260612894706,0.9343458231572385,1.0748070856464336
0.0567274778197113,5.67274778197113,0.05761238032018085,5.761238032018086,0.03893405765754056,0.1722669815743788,0.0650771590506212,0.23734375,0.0729351718109344,0.008030901505049535,0.8098749177090191,0.5072651440362584,0.13004912555993028,0.2579949572736819,0.9951324695779347,VALID,scienceqa,0.0,VCPS-5D (Refitted),temperature_tracking,0.6111931501580846,0.6102856588989365,1.6451989161725078
0.08195738524660892,8.195738524660893,0.07378036401330793,7.378036401330792,0.058705407807754455,0.16049196353160308,0.08185178646839691,0.24234375,0.0916269943019943,0.00976024417960908,0.8395357833655706,0.49370691026230873,0.12134068566565212,0.27378408643080715,0.9971869199182494,VALID,textvqa,0.0,VCPS-5D (Refitted),temperature_tracking,1.0109088181179964,1.013371612134006,0.9925427466685991
0.06370924689045274,6.370924689045274,0.05786507384627658,5.786507384627658,0.035196501958731446,0.1827998453979278,0.0572001546020722,0.24,0.063879485099444,0.0067993357633645895,0.793203125,0.5421333713942503,0.15715437293377005,0.2518122034607329,0.9998790617441358,VALID,vizwiz-vqa,0.0,VCPS-5D (Refitted),temperature_tracking,0.9974822924712671,0.9973986280203778,1.0027104543650944
0.06005450820973997,6.005450820973997,0.0516014562991758,5.16014562991758,0.0409462710934002,0.08811229655935163,0.016841959000243906,0.10493214492782103,0.02513436685418093,0.008163380627473175,0.7708372354373478,0.315435116175663,0.04863254404337622,0.13415202401556725,0.987029688136705,VALID,pope,0.3,VCPS-5D (Refitted),temperature_tracking,0.28505723577909164,0.2834907688139115,3.543278131021381
0.06587953154008283,6.587953154008283,0.0922489532531946,9.22489532531946,0.04367003306766974,0.17891097153470945,0.05678902846529055,0.2356,0.06319486512776068,0.007521722194712531,0.7927233658743633,0.526632171362468,0.14044787396644542,0.2543150017951264,0.9833216917899805,VALID,scienceqa,0.3,VCPS-5D (Refitted),temperature_tracking,0.19110222467917995,0.19199222737850047,5.267173595007262
0.04943115695080151,4.943115695080151,0.06391987716663491,6.3919877166634915,0.04075361766527076,0.17565252203205964,0.06684747796794036,0.24234375,0.07103720810135283,0.004155985831945555,0.8064990328820116,0.5279743266703375,0.14140421809987377,0.2754444441235772,0.9961877865522669,VALID,textvqa,0.3,VCPS-5D (Refitted),temperature_tracking,0.34034475109729995,0.34048948446725985,2.942123460461541
0.06691164813463625,6.691164813463625,0.07945882138925842,7.945882138925842,0.03738967908062197,0.1875802458858844,0.047698269739115645,0.23499375000000003,0.053747919859591556,0.007583201275098995,0.7663235724354371,0.5580784251343968,0.18043113077500408,0.21144464225319926,0.9982850634700745,VALID,vizwiz-vqa,0.3,VCPS-5D (Refitted),temperature_tracking,0.2658060170756007,0.2658853431695711,3.7618284922969996
0.06154662188678961,6.1546621886789605,0.05563402517709341,5.563402517709341,0.04712177507579857,0.08900596203461553,0.02533609926588269,0.11432670669509931,0.03024253639111097,0.006183368117254682,0.7955131511088189,0.3188366436469899,0.050818027180094864,0.18880905116909397,0.9874980792161542,VALID,pope,0.6,VCPS-5D (Refitted),temperature_tracking,0.6252296131874632,0.6214520853873645,1.6156621861005074
0.07156979451289004,7.156979451289004,0.07781875101491142,7.781875101491142,0.04733938392966373,0.17592373218055488,0.06252158031944513,0.23844374999999998,0.07356835860108447,0.009484989359069091,0.7996382794684281,0.5164707994454877,0.13739442387302125,0.25894863657154266,0.9954510730561585,VALID,scienceqa,0.6,VCPS-5D (Refitted),temperature_tracking,0.3501665658723158,0.3496235236115535,2.8727657102744297
0.051914109575539893,5.191410957553989,0.057381955234184795,5.738195523418479,0.04092281565082522,0.15674874035099554,0.08925907214900444,0.24544375,0.09460930907603989,0.004980391864781972,0.8481322095184743,0.4887358426753531,0.11790555402264637,0.30473610577600807,0.9986906793167457,VALID,textvqa,0.6,VCPS-5D (Refitted),temperature_tracking,0.6570513030928957,0.6570577252069498,1.523458752850563
0.0808724851774032,8.08724851774032,0.09481535853773235,9.481535853773234,0.07250378145127939,0.19526952502120462,0.048550787478795376,0.24144374999999998,0.05399223489463724,0.009082923832378624,0.7696668478682923,0.5721709518656588,0.17504815582681854,0.25207468241669484,0.9992514015010827,VALID,vizwiz-vqa,0.6,VCPS-5D (Refitted),temperature_tracking,0.5796743027025933,0.5797293259604083,1.7255546717510237
0.04471400272417157,4.471400272417157,0.04774426403679338,4.774426403679338,0.041450057419937535,0.08862273260093481,0.037027074299547685,0.12562769626870804,0.042737084585020076,0.0057358685515901614,0.8297090112640801,0.3145049622256921,0.05199433208555056,0.1890494246835351,0.9899424951413921,VALID,pope,1.0,VCPS-5D (Refitted),temperature_tracking,0.855790002687269,0.8518020138583263,1.1773018279580971
0.07323149242487248,7.323149242487248,0.07447085641133636,7.4470856411336355,0.04542598012012908,0.17077398003645844,0.07177641058854156,0.24234375,0.0832012143242949,0.011284513290069203,0.8196518375241781,0.5044979645295479,0.1272510730977508,0.26581747926004534,0.9948315301970636,VALID,scienceqa,1.0,VCPS-5D (Refitted),temperature_tracking,0.6000275062562116,0.6013329109937837,1.6717759971975226
