ece,ece_percent,adaptive_ece,adaptive_ece_percent,kde_ece,brier,brier_gain,murphy_uncertainty,murphy_resolution,murphy_reliability,auroc,nll,aurc,prob_std,spearman_rho,status,dataset,temperature,method,study
0.04030088554174113,4.030088554174113,0.042962620602142426,4.296262060214243,0.031963305391713576,0.09150840732360334,0.00888324369757909,0.10039159843360625,0.011770943108099183,0.003344807619886794,0.7524243740049212,0.32614413540866033,0.05258795443352052,0.1264829514084249,0.9999999999999999,VALID,pope,0.0,Naive Confidence (NC),temperature_transfer
0.03667871492456429,3.667871492456429,0.04233676521717131,4.233676521717131,0.03027318034704117,0.09137322514491049,0.00901842587627194,0.10039159843360625,0.012078253341033806,0.0033013354794828916,0.7524243740049212,0.31889781571310344,0.05258795443352052,0.1287075036474341,0.9999999999999999,VALID,pope,0.0,Temperature Scaling (TS),temperature_transfer
0.03694972654075996,3.694972654075996,0.043310065947109615,4.331006594710962,0.03121775023318018,0.09148835008485273,0.008903300936329697,0.10039159843360625,0.012078253341033806,0.003414984454689803,0.7524243740049212,0.3192715881057459,0.05258795443352052,0.13066109630638187,0.9999999999999999,VALID,pope,0.0,Platt Scaling (1D),temperature_transfer
0.039496143531278775,3.9496143531278776,0.0474083202393751,4.74083202393751,0.03295499399086059,0.09165107392960915,0.008740577091573276,0.10039159843360625,0.013336588339679907,0.004820306444833887,0.7639311043566364,0.3151095036555252,0.04599880318006987,0.13559144572103238,0.9788196981272432,VALID,pope,0.0,Trajectory LR,temperature_transfer
0.044838843072895034,4.483884307289503,0.047332171515683884,4.733217151568389,0.032746860526606976,0.09163291561883949,0.00875873540234294,0.10039159843360625,0.013215590144003258,0.004984584861317338,0.7640034737299175,0.31507396012764416,0.0459898177847816,0.13542963325624752,0.9788978347118732,VALID,pope,0.0,Trajectory LR (No Bias),temperature_transfer
0.03918268561684539,3.9182685616845387,0.047297739436362944,4.729773943636294,0.03300638635214627,0.09165440056202802,0.008737250459154411,0.10039159843360625,0.013572168313025766,0.004881299751142888,0.7640758431031986,0.3148252519929886,0.04596702934491786,0.13493734811431168,0.9789431891805456,VALID,pope,0.0,Trajectory Platt (5D),temperature_transfer
0.043984924365246716,4.398492436524672,0.05518525148016423,5.5185251480164235,0.03750895519621133,0.09344401409704003,0.006947636924142395,0.10039159843360625,0.009217839458117005,0.004183502093130712,0.7615429150383557,0.3181598253904924,0.04598621545788832,0.1457482915963881,0.9587183861141133,VALID,pope,0.0,Trajectory Platt (17D),temperature_transfer
0.03643415905002874,3.643415905002874,0.04345940796083249,4.345940796083249,0.03131232162625055,0.09149892176330243,0.008892729257879997,0.10039159843360625,0.012078253341033806,0.0034288453426731553,0.7524243740049212,0.31897455218153853,0.05258795443352052,0.13107803797302908,0.9999999999999999,VALID,pope,0.0,Quadratic Platt (Logit-Only),temperature_transfer
0.03549265907348649,3.549265907348649,0.03817014389212406,3.8170143892124058,0.023191471401067743,0.09220010388594373,0.008191547135238703,0.10039159843360625,0.009453080833325647,0.0019348092600614054,0.7524243740049212,0.31982511350023496,0.05263162474585191,0.1062178575073823,0.9999999999999999,VALID,pope,0.0,Spline Calibration (PCHIP),temperature_transfer
0.0358606687833673,3.58606687833673,0.03764007411271125,3.764007411271125,0.02694863905090869,0.09076625669662715,0.009625394324555281,0.10039159843360625,0.012509222133542405,0.003336475028335123,0.7640758431031989,0.3140545407027427,0.047027624244274674,0.1277525750813174,0.9892830680488646,VALID,pope,0.0,Adaptive TS (ATS),temperature_transfer
0.0086438892305089,0.86438892305089,0.048406846210722165,4.840684621072216,0.019338259899587623,0.0962633436365038,0.004128307384678634,0.10039159843360625,0.0042083498086671845,8.009501156471544e-05,0.6433637284701115,0.33481469691034615,0.07956851329525826,0.07361166672774973,0.4914759708068543,VALID,pope,0.0,MSSC (Multi-Scale Proxy),temperature_transfer
0.035868872633698326,3.5868872633698325,0.038002152030477465,3.8002152030477463,0.030295768701073436,0.09141548871920203,0.008976162301980395,0.10039159843360625,0.011191023501355826,0.0023364910307974653,0.7543783470835144,0.318485463482034,0.05209022510747981,0.13138100027189806,0.9993941770972223,VALID,pope,0.0,Residual Calibrator,temperature_transfer
0.03663567884471573,3.6635678844715733,0.040117782936720234,4.011778293672023,0.029154681715578987,0.09104997601597124,0.009341675005211186,0.10039159843360625,0.011751686002443456,0.0029321130990910714,0.7647271674627298,0.3150048209932949,0.046764529506515724,0.1331146855247875,0.9880247752897643,VALID,pope,0.0,VCPS-5D (Our Method),temperature_transfer
0.03376316228653158,3.3763162286531583,0.03855481768155206,3.8554817681552063,0.029207436823952906,0.09096142274880048,0.00943022827238195,0.10039159843360625,0.013065181532906827,0.003102459936709744,0.7645824287161673,0.3149390108184438,0.04675882540518366,0.13409587386706798,0.9794183536139942,VALID,pope,0.0,VCPS-17D (Our Method),temperature_transfer
0.11082763671875002,11.082763671875002,0.1065540877126512,10.655408771265119,0.09201948499572091,0.1566356235586732,0.00048545194239979494,0.15712018140589568,0.016124021658284138,0.017557703644773076,0.7014540337711069,0.5118431566111331,0.09899470537794162,0.19433392526388735,1.0,COLLAPSED,scienceqa,0.0,Naive Confidence (NC),temperature_transfer
0.08694686939662323,8.694686939662324,0.0975585635156076,9.75585635156076,0.0728613013845202,0.15292874967463896,0.004192325826434029,0.15712018140589568,0.017879337642916247,0.013553534284046459,0.7014540337711069,0.46339528758338094,0.09899470537794162,0.17308877459497088,1.0,VALID,scienceqa,0.0,Temperature Scaling (TS),temperature_transfer
0.03627100062119966,3.627100062119966,0.07456787048822662,7.456787048822662,0.023264158998915027,0.14502628246101287,0.012094793040060114,0.15712018140589568,0.014544303713612834,0.0024217533235226267,0.7014540337711069,0.4493005796850696,0.09621109954797374,0.10437305758406555,1.0,VALID,scienceqa,0.0,Platt Scaling (1D),temperature_transfer
0.027140934765906413,2.7140934765906413,0.04645643371674632,4.645643371674632,0.02671960121811156,0.1446764787469034,0.01244459675416959,0.15712018140589568,0.0137119919702847,0.0016350319144192774,0.7022117188627508,0.4475462432369909,0.09528486978974876,0.10854641568015172,0.9556055108512529,VALID,scienceqa,0.0,Trajectory LR,temperature_transfer
0.025534322754017656,2.5534322754017658,0.06331628327386565,6.331628327386565,0.030428446372745346,0.1437813758478054,0.01333969965326759,0.15712018140589568,0.015944666449312514,0.002768027987625386,0.7066135084427767,0.44625860095108727,0.09537275353577378,0.11559117786358211,0.9483252616693859,VALID,scienceqa,0.0,Trajectory LR (No Bias),temperature_transfer
0.026820400357246376,2.6820400357246377,0.04650428508009229,4.650428508009229,0.026601891192522896,0.14465497268940902,0.012466102811663965,0.15712018140589568,0.013932696795997287,0.0016045795831198823,0.7025364410448838,0.4475609639141597,0.09525751784852916,0.10816019307357119,0.9552164577557904,VALID,scienceqa,0.0,Trajectory Platt (5D),temperature_transfer
0.04378182994467872,4.378182994467872,0.0543836554601079,5.43836554601079,0.028804068352997737,0.14336439428858552,0.013756681212487465,0.15712018140589568,0.01705296437978353,0.0035739408147372536,0.7151284456631547,0.44350481293065763,0.09239732506362762,0.11611024989197846,0.933476941760841,VALID,scienceqa,0.0,Trajectory Platt (17D),temperature_transfer
0.03177343927520455,3.1773439275204547,0.04126942465286309,4.126942465286309,0.028225928008958883,0.1460299498237439,0.011091125677329089,0.15712018140589568,0.011675661963889921,0.0013942303465765697,0.67976980805311,0.44797622490485534,0.10147635254360482,0.10513632708678812,0.8503475360119093,VALID,scienceqa,0.0,Quadratic Platt (Logit-Only),temperature_transfer
0.03358906407258894,3.3589064072588934,0.07514432246232489,7.514432246232489,0.019918255547370457,0.14513630198592878,0.01198477351514421,0.15712018140589568,0.012667886991640096,0.001253909396447203,0.7014540337711069,0.4482375738225123,0.09621109954797374,0.09029224627898214,1.0,VALID,scienceqa,0.0,Spline Calibration (PCHIP),temperature_transfer
0.08508220983783903,8.508220983783902,0.09406472344367375,9.406472344367375,0.07119805740296167,0.15233302439511912,0.004788051105953872,0.15712018140589568,0.016414136607475066,0.011842874679466845,0.7044486938952229,0.4608546349413615,0.09730746925061905,0.17354139711118488,0.9976028368805814,VALID,scienceqa,0.0,Adaptive TS (ATS),temperature_transfer
0.01828854702730505,1.8288547027305049,0.050165197357824126,5.0165197357824125,0.02311390325079234,0.151454650733516,0.005666424767556993,0.15712018140589568,0.009590164499185016,0.0039246338268053285,0.5985351421561552,0.4778156581279882,0.15586361828479356,0.05602300723168169,0.4214305285689401,VALID,scienceqa,0.0,MSSC (Multi-Scale Proxy),temperature_transfer
0.03855332296224294,3.8553322962242937,0.05439672796902316,5.4396727969023155,0.0241619741550019,0.14471970690460187,0.012401368596471118,0.15712018140589568,0.016212550385881933,0.004343836871968758,0.7034023668639053,0.4482959966043815,0.09520559825852837,0.10476880529731813,0.998008572935591,VALID,scienceqa,0.0,Residual Calibrator,temperature_transfer
0.036756165053013067,3.675616505301307,0.04825794405367384,4.825794405367384,0.02403196788802917,0.14459175281812023,0.01252932268295276,0.15712018140589568,0.015727170768963725,0.004122071967798426,0.7048816568047337,0.4474606185648286,0.09455405577185784,0.10613222529035145,0.9954750306711351,VALID,scienceqa,0.0,VCPS-5D (Our Method),temperature_transfer
0.026049166458652857,2.604916645865286,0.06622974219569192,6.622974219569191,0.022645218212333954,0.14461875975010996,0.012502315750963028,0.15712018140589568,0.015142140653460739,0.00168957962436042,0.7038353297734161,0.44713091132730476,0.09484084842560583,0.10728227251979411,0.9858614347393801,VALID,scienceqa,0.0,VCPS-17D (Our Method),temperature_transfer
0.08315226077434687,8.315226077434687,0.09067325266560447,9.067325266560447,0.0798398970398482,0.17151351247150098,0.07002348752849905,0.241536,0.08048090925642694,0.011439449222644248,0.8315282193958665,0.5111958679213492,0.13242833522496958,0.25504423892101685,1.0,VALID,textvqa,0.0,Naive Confidence (NC),temperature_transfer
0.08699271808766472,8.699271808766472,0.08918770138476177,8.918770138476177,0.07219491178720952,0.170936089950567,0.07060091004943303,0.241536,0.08386272603265399,0.012864383655871954,0.8315282193958665,0.5088969603363052,0.13242833522496958,0.24545073329751355,1.0,VALID,textvqa,0.0,Temperature Scaling (TS),temperature_transfer
0.05013644534074695,5.013644534074695,0.06111676882050224,6.111676882050224,0.03635955920447102,0.1636846684566899,0.07785233154331012,0.241536,0.08293659237797302,0.0038863980506260902,0.8315282193958665,0.49572332477295883,0.12405263878012367,0.28432812323875406,1.0,VALID,textvqa,0.0,Platt Scaling (1D),temperature_transfer
0.06381017570899662,6.381017570899663,0.058841143299346546,5.884114329934655,0.024582739828258753,0.1601156232768526,0.08142137672314742,0.241536,0.08822133317167025,0.007491621346840253,0.8409181240063592,0.4851153774450967,0.11482831049078791,0.2918632979627887,0.978434185736743,VALID,textvqa,0.0,Trajectory LR,temperature_transfer
0.05493226891154379,5.493226891154379,0.06589712480508748,6.589712480508749,0.03132335986966477,0.16379466932078285,0.07774233067921718,0.241536,0.0833532915222446,0.0052160057746809116,0.8336976682564918,0.4945527317374637,0.12235473511935822,0.2860208524836916,0.9757279349117397,VALID,textvqa,0.0,Trajectory LR (No Bias),temperature_transfer
0.06016962201148272,6.016962201148272,0.05874071519821883,5.874071519821883,0.02455258591577148,0.16012464462537357,0.08141235537462646,0.241536,0.08702595841559271,0.006654651780148332,0.8408684419713832,0.48503232098507576,0.114719663551802,0.29113054266322486,0.9781396565586262,VALID,textvqa,0.0,Trajectory Platt (5D),temperature_transfer
0.06649986054003239,6.6499860540032385,0.06024436198174954,6.0244361981749535,0.03594298958905345,0.1607733784115984,0.08076362158840164,0.241536,0.08825468213914264,0.006968414108234073,0.8405869104398516,0.4869198940195328,0.11643185544983953,0.29249071584559444,0.9593143652574609,VALID,textvqa,0.0,Trajectory Platt (17D),temperature_transfer
0.04767061126644689,4.7670611266446885,0.0474317821215824,4.743178212158241,0.023599051370936312,0.16234973983495554,0.07918726016504449,0.241536,0.08157766063789029,0.0035373368663460135,0.8315282193958665,0.5018031089637919,0.1215989299312873,0.28702433178001213,0.9999990399961599,VALID,textvqa,0.0,Quadratic Platt (Logit-Only),temperature_transfer
0.03703678245789442,3.703678245789442,0.048622924816516165,4.862292481651616,0.02541204434853507,0.16241256184390707,0.07912443815609296,0.241536,0.08023719868684145,0.002315704003951197,0.8315282193958665,0.49032243892010846,0.1224473710199756,0.270687397936415,1.0,VALID,textvqa,0.0,Spline Calibration (PCHIP),temperature_transfer
0.0786323485305762,7.8632348530576195,0.08463174067610206,8.463174067610206,0.07349467695380249,0.17066915777827502,0.07086784222172501,0.241536,0.0825036013834932,0.012113479011888051,0.8329689984101749,0.5075681821923088,0.13042569650437225,0.24661780426654822,0.9995761583046332,VALID,textvqa,0.0,Adaptive TS (ATS),temperature_transfer
0.03364934895412364,3.3649348954123637,0.05074895478235982,5.074895478235982,0.03517822855498695,0.21298445282150397,0.028552547178496063,0.241536,0.03196873200085166,0.003417184822355648,0.7024046104928459,0.6149958257017882,0.24512659272252765,0.1497347378526148,0.42614035327260036,VALID,textvqa,0.0,MSSC (Multi-Scale Proxy),temperature_transfer
0.04501742540326901,4.501742540326901,0.06142402744247123,6.142402744247123,0.03434248774275615,0.1629314145796957,0.07860558542030432,0.241536,0.08371564303500531,0.003256744855955602,0.8331180445151032,0.4938200112348796,0.12236922792600084,0.2856600553135838,0.999682046728187,VALID,textvqa,0.0,Residual Calibrator,temperature_transfer
0.050341909101933945,5.034190910193394,0.06122371643001772,6.122371643001772,0.03504326487367252,0.16260056501315398,0.07893643498684605,0.241536,0.08421200985300117,0.004038433310937033,0.8337307896131425,0.4923068118609924,0.12027656800071183,0.28685849807086805,0.9990990363961456,VALID,textvqa,0.0,VCPS-5D (Our Method),temperature_transfer
0.05781210166729947,5.781210166729947,0.04019522764366949,4.0195227643669496,0.031542835648456516,0.16225594246435782,0.07928105753564221,0.241536,0.08377006041823522,0.00458328622390314,0.8347078696343402,0.4909240902363218,0.11856829619813922,0.28920086547461915,0.9972769491077964,VALID,textvqa,0.0,VCPS-17D (Our Method),temperature_transfer
0.1671152737929114,16.71152737929114,0.16711527379291147,16.711527379291148,0.16784074150762593,0.19332382782664365,0.04784117217335637,0.24116400000000002,0.0831974746471921,0.03479748197572366,0.8350997661342489,0.575960471810271,0.1873813885243904,0.25303443201448717,1.0,VALID,vizwiz-vqa,0.0,Naive Confidence (NC),temperature_transfer
0.15560025443375256,15.560025443375256,0.16034126066811227,16.034126066811226,0.15625361756185163,0.19451369425624346,0.04665130574375656,0.24116400000000002,0.0817350610725799,0.03533538247894137,0.8350997661342489,0.5730261714036431,0.1873813885243904,0.20422406566747103,1.0,VALID,vizwiz-vqa,0.0,Temperature Scaling (TS),temperature_transfer
0.06757015055271931,6.757015055271931,0.07688771884028368,7.688771884028369,0.04498680035203064,0.16424389956705363,0.0769211004329464,0.24116400000000002,0.08360033588025201,0.006531767343616177,0.8350997661342489,0.5000265442974131,0.12776405318046113,0.25589979040704447,1.0,VALID,vizwiz-vqa,0.0,Platt Scaling (1D),temperature_transfer
0.061833330000176226,6.1833330000176225,0.07074967137808655,7.074967137808655,0.04593982208254676,0.1633208752382852,0.07784412476171482,0.24116400000000002,0.08326408514011344,0.0060327506715311145,0.8376872169975618,0.49728701672062753,0.12525754041339193,0.2570207398823126,0.9970853323413292,VALID,vizwiz-vqa,0.0,Trajectory LR,temperature_transfer
0.06638094547266489,6.638094547266489,0.06221051738678453,6.221051738678453,0.045980271648531225,0.16354881228477347,0.07761618771522655,0.24116400000000002,0.08320417785200523,0.006116610800791112,0.8356968701796288,0.4983943206918943,0.12669578494528694,0.25761129439060027,0.9806194424777698,VALID,vizwiz-vqa,0.0,Trajectory LR (No Bias),temperature_transfer
0.06204771019890905,6.204771019890905,0.07087626605108381,7.087626605108381,0.04607850130919012,0.1633380640646438,0.07782693593535622,0.24116400000000002,0.08309078436681266,0.005980080203886302,0.8377038032210447,0.49731390440792633,0.1253009973883194,0.2567158695288578,0.9970381961527846,VALID,vizwiz-vqa,0.0,Trajectory Platt (5D),temperature_transfer
0.043856246139155695,4.38562461391557,0.04078155937348492,4.078155937348492,0.02143606577630346,0.1652721717143051,0.07589282828569491,0.24116400000000002,0.07710215092921306,0.002865946624524157,0.8299912093015541,0.4983081029561741,0.12464980930818825,0.2650285356879371,0.951994623978496,VALID,vizwiz-vqa,0.0,Trajectory Platt (17D),temperature_transfer
0.07260690244419374,7.260690244419374,0.07806609622480391,7.806609622480392,0.04589309493634218,0.16469246267200469,0.07647253732799533,0.24116400000000002,0.082989644874529,0.00731341550333313,0.8350997661342489,0.5021592404191647,0.13004978138058074,0.2562980631370034,1.0,VALID,vizwiz-vqa,0.0,Quadratic Platt (Logit-Only),temperature_transfer
0.07502741005557813,7.502741005557813,0.08366038409909485,8.366038409909486,0.05292356889395266,0.1645347554242616,0.07663024457573842,0.24116400000000002,0.08430058318498544,0.007316158758579915,0.8350997661342489,0.5049193364231204,0.12428685145045341,0.22379875479910016,1.0,VALID,vizwiz-vqa,0.0,Spline Calibration (PCHIP),temperature_transfer
