dataset,cardinality,subset,has_x1,ada_ece,ece,brier,auroc,ada_ece_percent,ece_percent
mmbench,2,x2+x4,False,0.027256291599851507,0.004679392739908106,0.19049220764045585,0.6163949775714481,2.7256291599851505,0.46793927399081064
mmbench,2,x2+x5,False,0.02991580837276449,0.019319324420557442,0.19036854335135303,0.6509083073788955,2.991580837276449,1.9319324420557442
mmbench,2,x3+x4,False,0.05253378883740914,0.017190368395417228,0.19101034250062046,0.6208775538187303,5.253378883740914,1.7190368395417228
mmbench,2,x3+x5,False,0.036902325717667536,0.024568231357772283,0.20287146662730224,0.5527852539617246,3.6902325717667535,2.4568231357772286
mmbench,2,x4+x5,False,0.03759316386111361,0.015246972643201604,0.1897710293428406,0.6526450020567669,3.7593163861113608,1.5246972643201604
mmbench,3,x1+x2+x3,True,0.03929365660375023,0.03402324648206127,0.1878430417698006,0.6852085169732229,3.929365660375023,3.402324648206127
mmbench,3,x1+x2+x4,True,0.035734614646191855,0.03565341219042336,0.1866108460314128,0.6871865389512449,3.5734614646191853,3.565341219042336
mmbench,3,x1+x2+x5,True,0.03348645536418556,0.030791489684213025,0.1873754651126591,0.6848708154590508,3.348645536418556,3.0791489684213023
mmbench,3,x1+x3+x4,True,0.04071347395844026,0.03827889408991904,0.18705274076760792,0.6870364929188458,4.071347395844025,3.8278894089919038
mmbench,3,x1+x3+x5,True,0.03817690016686997,0.03624287392453455,0.1985628645276746,0.6268100526924056,3.817690016686997,3.624287392453455
mmbench,3,x1+x4+x5,True,0.04365383754359236,0.037142910681963265,0.18667777787980266,0.6863814616755793,4.365383754359236,3.7142910681963266
mmbench,3,x2+x3+x4,False,0.03555078699692972,0.004410656315348698,0.19078908463800434,0.6159875418698948,3.555078699692972,0.44106563153486983
mmbench,3,x2+x3+x5,False,0.03614462663781558,0.020614884678163366,0.19070973840482627,0.6495163659869543,3.614462663781558,2.0614884678163365
mmbench,3,x2+x4+x5,False,0.0280510329372696,0.020060846989973548,0.18954704140149478,0.6542563319033907,2.80510329372696,2.0060846989973546
mmbench,3,x3+x4+x5,False,0.03928058093249937,0.01522083573395068,0.19012901740395827,0.6517619635266694,3.928058093249937,1.522083573395068
mmbench,4,x1+x2+x3+x4,True,0.03743253732251206,0.03646311886365577,0.18699726584941823,0.6872472625413802,3.743253732251206,3.646311886365577
mmbench,4,x1+x2+x3+x5,True,0.033844806930295436,0.03173762269663469,0.1877885385251479,0.6847642553524906,3.3844806930295435,3.173762269663469
mmbench,4,x1+x2+x4+x5,True,0.03691927480937929,0.031502519437869754,0.18657576782983815,0.6864649076413782,3.6919274809379288,3.1502519437869756
mmbench,4,x1+x3+x4+x5,True,0.04377944367161352,0.037862850700178606,0.18706611977111828,0.6862631486160898,4.377944367161352,3.7862850700178607
mmbench,4,x2+x3+x4+x5,False,0.03526751200485078,0.021832102369865623,0.1898968292781302,0.6528557716793011,3.526751200485078,2.1832102369865622
mmbench,5,x1+x2+x3+x4+x5,True,0.037942042134757964,0.03140219985680282,0.18696987214654617,0.6864135864135863,3.7942042134757963,3.1402199856802824
mmmu,1,x1,True,0.013121539241917696,0.005694057563982146,0.017013840163245107,0.6963436385255647,1.3121539241917697,0.5694057563982147
mmmu,1,x2,False,0.012600561317694728,0.00013332107515590802,0.0182376112561809,0.6134066587395957,1.2600561317694727,0.013332107515590802
mmmu,1,x3,False,0.01126368047263973,7.404091088503845e-05,0.018329906547604476,0.49583828775267547,1.126368047263973,0.007404091088503845
mmmu,1,x4,False,0.013836915055802791,0.00012502686959652703,0.018253859587545856,0.6283442330558858,1.3836915055802792,0.012502686959652703
mmmu,1,x5,False,0.01292946456676502,0.00010758488451385537,0.018389730438973503,0.463622175980975,1.292946456676502,0.010758488451385537
mmmu,2,x1+x2,True,0.009222759320354858,0.005165455531860314,0.017308296635797738,0.7034036860879905,0.9222759320354857,0.5165455531860313
mmmu,2,x1+x3,True,0.015378399106564068,0.005724937792990899,0.017038093807687064,0.6932223543400713,1.5378399106564067,0.5724937792990898
mmmu,2,x1+x4,True,0.010743590558473556,0.005699524292489798,0.0171541886641913,0.7052615933412604,1.0743590558473557,0.5699524292489798
mmmu,2,x1+x5,True,0.01655181605747254,0.0034368550355757524,0.017069793922218947,0.6777645659928656,1.6551816057472541,0.3436855035575752
mmmu,2,x2+x3,False,0.014520070363087275,0.000207078372966258,0.018250620172335325,0.6105826397146255,1.4520070363087274,0.0207078372966258
mmmu,2,x2+x4,False,0.011840551219120112,0.00013560568767032738,0.01825368336832896,0.5882505945303211,1.1840551219120112,0.013560568767032738
mmmu,2,x2+x5,False,0.01840970233461536,0.00016607131323562174,0.018331264043904668,0.6045258620689655,1.8409702334615359,0.016607131323562174
mmmu,2,x3+x4,False,0.013876647198914027,0.00020611943794395307,0.01826936481279782,0.6059750297265161,1.3876647198914027,0.020611943794395307
mmmu,2,x3+x5,False,0.014326303786767702,0.00012430724033927684,0.018396823221627043,0.4482758620689655,1.4326303786767702,0.012430724033927684
mmmu,2,x4+x5,False,0.013800469874816939,0.00019838829467877517,0.018334060680557138,0.5869872175980975,1.3800469874816939,0.019838829467877517
mmmu,3,x1+x2+x3,True,0.011563213315268932,0.005586855800090743,0.017347289016852008,0.7026605231866826,1.1563213315268932,0.5586855800090743
mmmu,3,x1+x2+x4,True,0.00977866586835932,0.00528569430639208,0.01732909476200477,0.6934453032104638,0.9778665868359321,0.528569430639208
mmmu,3,x1+x2+x5,True,0.013756427086626506,0.004808401905383034,0.017388358597456355,0.6851961950059454,1.3756427086626506,0.48084019053830335
mmmu,3,x1+x3+x4,True,0.01542419265816217,0.0057655557122367656,0.017182427339454194,0.7016944114149821,1.542419265816217,0.5765555712236765
mmmu,3,x1+x3+x5,True,0.016575402516238114,0.003302806868963699,0.01707602518565349,0.676947086801427,1.6575402516238114,0.3302806868963699
mmmu,3,x1+x4+x5,True,0.015835062939470644,0.0029192435606951125,0.017221125751079418,0.6895808561236623,1.5835062939470643,0.2919243560695112
mmmu,3,x2+x3+x4,False,0.015074024156524568,0.00022671788502620638,0.018268965431320536,0.5888822829964329,1.5074024156524568,0.022671788502620638
mmmu,3,x2+x3+x5,False,0.014021397742472234,0.00023213744549994975,0.018347395773051056,0.6026307966706302,1.4021397742472235,0.023213744549994975
mmmu,3,x2+x4+x5,False,0.016681882275872903,0.00022835194586845117,0.01834755118994473,0.5900713436385256,1.6681882275872904,0.022835194586845117
mmmu,3,x3+x4+x5,False,0.014265957710467087,0.00019878534061850556,0.018348529756909485,0.5836801426872771,1.4265957710467088,0.019878534061850556
mmmu,4,x1+x2+x3+x4,True,0.012184651462849302,0.005368227429633081,0.017362564340346245,0.6943370986920332,1.21846514628493,0.536822742963308
mmmu,4,x1+x2+x3+x5,True,0.015151164389599509,0.004952772923775488,0.017424552590968236,0.6868311533888228,1.515116438959951,0.4952772923775488
mmmu,4,x1+x2+x4+x5,True,0.015433419871866217,0.004933585699294527,0.017401638073310424,0.6795481569560048,1.5433419871866216,0.49335856992945265
mmmu,4,x1+x3+x4+x5,True,0.015937411448020054,0.004021053019580353,0.017236029293960193,0.6872770511296076,1.5937411448020053,0.4021053019580353
mmmu,4,x2+x3+x4+x5,False,0.01550550324416967,0.00024470821949919286,0.01836647082289025,0.5810790725326991,1.550550324416967,0.024470821949919286
mmmu,5,x1+x2+x3+x4+x5,True,0.015523565612081396,0.0050148281709506744,0.017429752570670545,0.6788049940546969,1.5523565612081396,0.5014828170950675
pope,1,x1,True,0.019150549584461718,0.006422973451286296,0.0839963791423563,0.8197595847108636,1.9150549584461718,0.6422973451286296
pope,1,x2,False,0.027245764434555002,0.01295659783314234,0.09462580012936293,0.6445797807551766,2.7245764434555,1.295659783314234
pope,1,x3,False,0.027388100389277324,0.012372744507459968,0.09760858538663318,0.6485296676526884,2.7388100389277326,1.2372744507459967
pope,1,x4,False,0.034576226190892796,0.02347028010835632,0.09426191754548344,0.6597848152659358,3.4576226190892796,2.347028010835632
pope,1,x5,False,0.029895682835821863,0.010405149650145554,0.09959009767699059,0.5985311176845891,2.9895682835821864,1.0405149650145555
pope,2,x1+x2,True,0.013345279092753183,0.011253253677889225,0.08427267345833891,0.8211516153355375,1.3345279092753184,1.1253253677889226
pope,2,x1+x3,True,0.007502106385189059,0.013485433136869354,0.08460271385867223,0.8203584478858534,0.7502106385189059,1.3485433136869354
pope,2,x1+x4,True,0.014092982885166657,0.018443989418208143,0.08423698379706068,0.8218882315410939,1.4092982885166658,1.8443989418208142
pope,2,x1+x5,True,0.014212819025556996,0.009034270910565613,0.08395423583666035,0.822223188910156,1.4212819025556995,0.9034270910565613
pope,2,x2+x3,False,0.025859595534489903,0.027194039904210383,0.09009000116971098,0.7307116756568646,2.58595955344899,2.7194039904210383
pope,2,x2+x4,False,0.027324809873092562,0.023049901651333533,0.0938669475876402,0.6558755292616437,2.7324809873092564,2.3049901651333533
pope,2,x2+x5,False,0.024139970974761563,0.012415675080933927,0.09257733121141254,0.7050780117162577,2.413997097476156,1.2415675080933928
pope,2,x3+x4,False,0.0444481512603325,0.033219819292022376,0.09194018749302771,0.725471260367728,4.44481512603325,3.3219819292022374
pope,2,x3+x5,False,0.026519926745429037,0.015387351121348314,0.09764842109989713,0.6491705817527986,2.6519926745429037,1.5387351121348314
pope,2,x4+x5,False,0.023827097561838196,0.025477690381733857,0.0933088866974539,0.7060234325155152,2.3827097561838197,2.5477690381733855
pope,3,x1+x2+x3,True,0.0210965254751969,0.015831961388497073,0.08494374170630868,0.8200742416333159,2.10965254751969,1.5831961388497073
pope,3,x1+x2+x4,True,0.017732651807440318,0.013500533140917354,0.08439342034633414,0.8205948030856679,1.7732651807440318,1.3500533140917355
pope,3,x1+x2+x5,True,0.015396162554908477,0.011440100454824992,0.08428287738850647,0.8227452003944087,1.5396162554908477,1.1440100454824993
pope,3,x1+x3+x4,True,0.013936333782206003,0.0119101344555332,0.08484016981384634,0.821834580360768,1.3936333782206003,1.1910134455533201
pope,3,x1+x3+x5,True,0.011198655493272446,0.013639148397310173,0.08453844553030539,0.820419349225683,1.1198655493272445,1.3639148397310172
pope,3,x1+x4+x5,True,0.010679540969344118,0.013901835332223616,0.08422664284392711,0.824047329041239,1.067954096934412,1.3901835332223615
pope,3,x2+x3+x4,False,0.028543861034524276,0.02511705680878602,0.09020067855658051,0.7295110492430833,2.854386103452428,2.511705680878602
pope,3,x2+x3+x5,False,0.027235537769400513,0.029823173418500097,0.09010998230605768,0.7308769792935444,2.7235537769400513,2.9823173418500097
pope,3,x2+x4+x5,False,0.01397929354351371,0.015145282870566034,0.09228298417450963,0.7063975407458966,1.397929354351371,1.5145282870566035
pope,3,x3+x4+x5,False,0.04048400887316013,0.03376233901236679,0.09200221909208292,0.7263180789977379,4.048400887316013,3.376233901236679
pope,4,x1+x2+x3+x4,True,0.018303403937044733,0.014345170895606612,0.08507786310128271,0.8198509367206077,1.8303403937044733,1.4345170895606612
pope,4,x1+x2+x3+x5,True,0.013284414095702659,0.012328081181188489,0.08488539879959504,0.8200017400382811,1.328441409570266,1.2328081181188488
pope,4,x1+x2+x4+x5,True,0.012019742041946281,0.011104887553889284,0.08442394537228856,0.8224754944608782,1.2019742041946282,1.1104887553889284
pope,4,x1+x3+x4+x5,True,0.011432695033949688,0.014950686328945023,0.08479310863221558,0.8218722811901862,1.143269503394969,1.4950686328945024
pope,4,x2+x3+x4+x5,False,0.028864145401067527,0.02392128814411192,0.09023801294259261,0.7298271561974363,2.886414540106753,2.392128814411192
pope,5,x1+x2+x3+x4+x5,True,0.016467565760329105,0.009909514486412219,0.08502721083894244,0.8196102314250914,1.6467565760329106,0.9909514486412219
scienceqa,1,x1,True,0.04193678578466582,0.0321235129719689,0.148096600699615,0.6808048534806463,4.193678578466582,3.21235129719689
scienceqa,1,x2,False,0.023021651220198076,0.008175339740902456,0.15356547024208572,0.5762310483067945,2.3021651220198076,0.8175339740902456
scienceqa,1,x3,False,0.054295295530765765,0.016179210445338828,0.1577663209820623,0.47711077053623224,5.429529553076576,1.6179210445338827
scienceqa,1,x4,False,0.02361063853754536,0.01641827099025544,0.15383191816730502,0.577087536402548,2.361063853754536,1.641827099025544
scienceqa,1,x5,False,0.030507706885970702,0.0031998601600814964,0.15770692216842738,0.46537608991176804,3.05077068859707,0.31998601600814963
scienceqa,2,x1+x2,True,0.04445430165171911,0.032668529157821966,0.14778504306315196,0.6860476862554947,4.445430165171911,3.2668529157821964
scienceqa,2,x1+x3,True,0.04618728284259964,0.034563495149166276,0.1480339253515356,0.6799880510169624,4.618728284259964,3.4563495149166275
scienceqa,2,x1+x4,True,0.04270053155311377,0.031927507982163955,0.14775955735205634,0.6858672970188153,4.270053155311377,3.1927507982163954
scienceqa,2,x1+x5,True,0.04736279955553521,0.035678788924628634,0.14838818127163203,0.6790889910613525,4.736279955553521,3.5678788924628635
scienceqa,2,x2+x3,False,0.043889981260304876,0.004959887590817477,0.15356697754205376,0.5770969166428552,4.388998126030487,0.4959887590817477
scienceqa,2,x2+x4,False,0.027050258665293828,0.010990953166829303,0.153724313979616,0.5756343207118593,2.705025866529383,1.0990953166829303
scienceqa,2,x2+x5,False,0.022623241493494466,0.008500207808787647,0.15362553899396877,0.5696692094333469,2.2623241493494466,0.8500207808787648
scienceqa,2,x3+x4,False,0.045128989038925885,0.014763513619649046,0.15399880898721638,0.5774115154716241,4.512898903892588,1.4763513619649047
scienceqa,2,x3+x5,False,0.03988404253559196,0.020560658027326064,0.15805617779847336,0.47398065650137233,3.988404253559196,2.0560658027326064
scienceqa,2,x4+x5,False,0.0249754062214402,0.01600597930920118,0.1539285549618133,0.5671127331711273,2.49754062214402,1.600597930920118
scienceqa,3,x1+x2+x3,True,0.041295238198437396,0.036185831015038875,0.14795178440205622,0.6832307279355101,4.129523819843739,3.6185831015038876
scienceqa,3,x1+x2+x4,True,0.04332355826540736,0.029919124776684885,0.1480041346662702,0.6848412430405832,4.332355826540736,2.9919124776684884
scienceqa,3,x1+x2+x5,True,0.045783502718073035,0.03557634984724464,0.1481077948090742,0.6847618717764443,4.578350271807303,3.5576349847244644
scienceqa,3,x1+x3+x4,True,0.03993031177678413,0.03406548323318383,0.14788797809299623,0.6839291950599325,3.9930311776784135,3.4065483233183826
scienceqa,3,x1+x3+x5,True,0.0460876190397884,0.039181977130602445,0.1484055469686515,0.6779171825798835,4.60876190397884,3.9181977130602443
scienceqa,3,x1+x4+x5,True,0.050328418648338966,0.03757159368100196,0.14807224347573533,0.6847214645874282,5.032841864833896,3.757159368100196
scienceqa,3,x2+x3+x4,False,0.04543009182943279,0.006378796154963083,0.15374344902065523,0.5759756171476565,4.543009182943279,0.6378796154963083
scienceqa,3,x2+x3+x5,False,0.0366758509116047,0.0054406989924302845,0.15384893916779738,0.56923771837921,3.6675850911604697,0.5440698992430284
scienceqa,3,x2+x4+x5,False,0.015983713545314176,0.006019505980100634,0.1538011155047882,0.5680009697725363,1.5983713545314175,0.6019505980100635
scienceqa,3,x3+x4+x5,False,0.0338252967159803,0.014750181439829,0.15428925198385565,0.5658478438435319,3.38252967159803,1.4750181439829
scienceqa,4,x1+x2+x3+x4,True,0.04452933535932223,0.03547173127090111,0.14812013610007183,0.6821599374265815,4.452933535932223,3.5471731270901112
scienceqa,4,x1+x2+x3+x5,True,0.04111794397055535,0.03358537136146536,0.1482997950307088,0.6815610451608062,4.111794397055535,3.358537136146536
scienceqa,4,x1+x2+x4+x5,True,0.05184557338954318,0.03348489867845976,0.1483276579267991,0.6832754644662066,5.184557338954318,3.348489867845976
scienceqa,4,x1+x3+x4+x5,True,0.044571626647874056,0.03498158195313314,0.14823925052184722,0.6822623985130154,4.457162664787406,3.498158195313314
scienceqa,4,x2+x3+x4+x5,False,0.03257357887986556,0.010195509475529897,0.15402684261861613,0.5685551255076153,3.257357887986556,1.0195509475529896
scienceqa,5,x1+x2+x3+x4+x5,True,0.044611976192368515,0.03720271473638291,0.14845963468452641,0.6805075720185989,4.461197619236851,3.720271473638291
seedbench,1,x1,True,0.03027849216347267,0.006596513027469568,0.21952257793169277,0.5011246339738017,3.027849216347267,0.6596513027469568
seedbench,1,x2,False,0.023891977943844178,0.006874152908563822,0.21151980201599882,0.5938454305402551,2.389197794384418,0.6874152908563822
seedbench,1,x3,False,0.03149443261241888,0.001184181184256263,0.21940621255667603,0.5023153369996182,3.1494432612418883,0.11841811842562631
seedbench,1,x4,False,0.03273344493271042,0.008335152936872642,0.21032394606762292,0.601533167029134,3.2733444932710425,0.8335152936872642
seedbench,1,x5,False,0.03108026774707461,0.007596487231007542,0.21888167055400953,0.5231584803095973,3.108026774707461,0.7596487231007542
seedbench,2,x1+x2,True,0.025138857085518378,0.005866583990765515,0.21213003497284463,0.5860478223129424,2.513885708551838,0.5866583990765515
seedbench,2,x1+x3,True,0.026660770577937316,0.004305768874172398,0.21989110281053564,0.503763380808145,2.6660770577937316,0.4305768874172398
seedbench,2,x1+x4,True,0.028180872094387015,0.010503363717103158,0.21094125155105595,0.5956219944969225,2.8180872094387013,1.0503363717103158
seedbench,2,x1+x5,True,0.024924175878447207,0.005905145913538645,0.21886568396769934,0.529211646550283,2.4924175878447206,0.5905145913538644
seedbench,2,x2+x3,False,0.024716586120064117,0.008043889322933281,0.21166422429401802,0.5978077485492186,2.471658612006412,0.8043889322933281
seedbench,2,x2+x4,False,0.01209740816608476,0.0016458035346515554,0.2102293800490832,0.6016105517751403,1.209740816608476,0.16458035346515554
seedbench,2,x2+x5,False,0.030680563385034,0.0060606019362004285,0.21102654097631166,0.6122954870822227,3.0680563385034,0.6060601936200428
seedbench,2,x3+x4,False,0.025296418835734722,0.008182916560801633,0.21049395992889658,0.604149647497881,2.5296418835734724,0.8182916560801633
seedbench,2,x3+x5,False,0.027800153875439573,0.006863900142482082,0.21921019972151726,0.521944780873411,2.780015387543957,0.6863900142482082
seedbench,2,x4+x5,False,0.0312981528634658,0.014100290733750085,0.20990295106911117,0.6165520131349655,3.12981528634658,1.4100290733750085
seedbench,3,x1+x2+x3,True,0.027537032972679766,0.006388289040110283,0.212363418851995,0.5879207521797312,2.7537032972679767,0.6388289040110283
seedbench,3,x1+x2+x4,True,0.02090125542667259,0.0075412366262278974,0.2108542194286484,0.5956019182656472,2.090125542667259,0.7541236626227897
seedbench,3,x1+x2+x5,True,0.02520824423259485,0.009332689409002445,0.21137586649015003,0.6121494781274937,2.520824423259485,0.9332689409002445
seedbench,3,x1+x3+x4,True,0.02832450451225432,0.011335237226842132,0.21120140107699112,0.5957398967278663,2.832450451225432,1.1335237226842132
seedbench,3,x1+x3+x5,True,0.026869620751514757,0.007292973626444878,0.21934258955698588,0.5290221999315219,2.6869620751514756,0.7292973626444879
seedbench,3,x1+x4+x5,True,0.028830765367900045,0.009834079481831048,0.21024030318156606,0.6182022793457923,2.8830765367900044,0.9834079481831048
seedbench,3,x2+x3+x4,False,0.02106786977760592,0.002485937830411356,0.2103943737914716,0.6039357443792027,2.106786977760592,0.2485937830411356
seedbench,3,x2+x3+x5,False,0.023745650508318117,0.007717531847950998,0.21126816900974682,0.6118611104419034,2.3745650508318117,0.7717531847950998
seedbench,3,x2+x4+x5,False,0.025794245754257036,0.007810787501597728,0.20977721729354476,0.6167359844179243,2.5794245754257035,0.7810787501597728
seedbench,3,x3+x4+x5,False,0.03246668616766416,0.01324212576562573,0.2101684776396156,0.6152959711019077,3.2466686167664163,1.324212576562573
seedbench,4,x1+x2+x3+x4,True,0.029064455140446442,0.007160358785201874,0.21109255220960427,0.596860515455413,2.9064455140446444,0.7160358785201875
seedbench,4,x1+x2+x3+x5,True,0.02308244923154133,0.011215798056948903,0.21178277674259025,0.6118917723223964,2.308244923154133,1.1215798056948902
seedbench,4,x1+x2+x4+x5,True,0.023695391365545607,0.011923757013305714,0.21014696514585335,0.6183311322483407,2.3695391365545606,1.1923757013305714
seedbench,4,x1+x3+x4+x5,True,0.02999749514710704,0.01090237832802405,0.21066482111075466,0.6172105135207943,2.9997495147107043,1.090237832802405
seedbench,4,x2+x3+x4+x5,False,0.024571633812753183,0.006569030650899645,0.21003380704187885,0.6161034006215601,2.4571633812753184,0.6569030650899645
seedbench,5,x1+x2+x3+x4+x5,True,0.023445769985793598,0.014354910090777906,0.21056741590796274,0.6178726641304911,2.3445769985793596,1.4354910090777906
textvqa,1,x1,True,0.046843170724139675,0.03915458808119773,0.1612492377415989,0.8392948519098866,4.684317072413967,3.9154588081197734
textvqa,1,x2,False,0.056614634080150064,0.049744733626404414,0.2164795624329342,0.689737557964732,5.661463408015006,4.974473362640442
textvqa,1,x3,False,0.08165196335028556,0.07359022911574906,0.20980293086860738,0.7175556580737017,8.165196335028556,7.359022911574906
textvqa,1,x4,False,0.02522117028040842,0.017267462598660552,0.20928802373825867,0.7002046827814588,2.522117028040842,1.7267462598660552
textvqa,1,x5,False,0.0234731266887143,0.016994241801110945,0.23575103689943525,0.586928538665691,2.3473126688714303,1.6994241801110945
textvqa,2,x1+x2,True,0.041919226334694144,0.03907414206469139,0.15905901386227048,0.8431379567249694,4.191922633469415,3.907414206469139
textvqa,2,x1+x3,True,0.042608662244055774,0.04160048730950519,0.16137478478320008,0.8385007781657559,4.260866224405578,4.160048730950519
textvqa,2,x1+x4,True,0.040050211766579205,0.041783564799528904,0.15737123614194784,0.8463367880181034,4.0050211766579205,4.178356479952891
textvqa,2,x1+x5,True,0.042567915935504345,0.043645622208094155,0.16096867676074225,0.8400418645222699,4.256791593550434,4.3645622208094155
textvqa,2,x2+x3,False,0.06892849307784728,0.06221060228598319,0.1928461980766999,0.7678388202635955,6.8928493077847275,6.221060228598319
textvqa,2,x2+x4,False,0.02912681563785365,0.01675365930410417,0.20933272704372452,0.700764445116115,2.9126815637853647,1.675365930410417
textvqa,2,x2+x5,False,0.04370837650976062,0.04401133668367122,0.2085752967873558,0.7175513496602318,4.370837650976062,4.401133668367122
textvqa,2,x3+x4,False,0.06315413583611001,0.05853437263254062,0.1903064800405534,0.777380961849993,6.315413583611002,5.853437263254062
textvqa,2,x3+x5,False,0.07616091800344581,0.07659262380444007,0.2095133360402529,0.7142971718248319,7.616091800344581,7.659262380444007
textvqa,2,x4+x5,False,0.02427470433392132,0.021880432846229512,0.20281825258537328,0.7298863374243376,2.427470433392132,2.1880432846229514
textvqa,3,x1+x2+x3,True,0.03947770803163333,0.03771794422880626,0.15923061907778757,0.8421722092748875,3.947770803163333,3.7717944228806264
textvqa,3,x1+x2+x4,True,0.040034890756249684,0.039746965679979436,0.15725777976169003,0.8465860131665116,4.003489075624969,3.9746965679979436
textvqa,3,x1+x2+x5,True,0.04057869588967328,0.04039980128388147,0.15913776864813517,0.84308559293049,4.0578695889673275,4.039980128388147
textvqa,3,x1+x3+x4,True,0.03444811142400145,0.04089958112684171,0.15750863106181534,0.8456401507016748,3.4448111424001446,4.089958112684171
textvqa,3,x1+x3+x5,True,0.038798605370111164,0.044240771301172536,0.16109758363355578,0.8392749669246411,3.8798605370111163,4.4240771301172535
textvqa,3,x1+x4+x5,True,0.03635482807659447,0.040278399501167295,0.1575152166656698,0.8460603867231931,3.6354828076594474,4.0278399501167295
textvqa,3,x2+x3+x4,False,0.05985876490415082,0.052659603087822124,0.19023486385917765,0.7765159649918206,5.985876490415082,5.265960308782212
textvqa,3,x2+x3+x5,False,0.04895962244482005,0.04809512021093612,0.19126344274999302,0.7686839321365222,4.895962244482005,4.809512021093612
textvqa,3,x2+x4+x5,False,0.021669602487121305,0.019916802551045776,0.20280464665069586,0.7303493261641334,2.1669602487121304,1.9916802551045776
textvqa,3,x3+x4+x5,False,0.045424852518500085,0.045000418621145954,0.18910545815588217,0.7777879412146809,4.5424852518500085,4.500041862114595
textvqa,4,x1+x2+x3+x4,True,0.03843844469075467,0.03890099392653228,0.1573633906913367,0.8461425779955405,3.843844469075467,3.8900993926532283
textvqa,4,x1+x2+x3+x5,True,0.040339226842496294,0.03567428407725728,0.15930873068395432,0.8422378297261971,4.033922684249629,3.567428407725728
textvqa,4,x1+x2+x4+x5,True,0.04061248412415252,0.038117361982585835,0.1573433131147985,0.8465336493720321,4.061248412415252,3.8117361982585836
textvqa,4,x1+x3+x4+x5,True,0.03450806200161582,0.038427989658491334,0.1576464692295531,0.8453206652720664,3.4508062001615816,3.8427989658491333
textvqa,4,x2+x3+x4+x5,False,0.03787906389947653,0.04220815973474263,0.18885421012656456,0.7772590006071549,3.7879063899476533,4.220815973474263
textvqa,5,x1+x2+x3+x4+x5,True,0.03816346326258558,0.03674721552025442,0.15744757154739372,0.8460000689346155,3.816346326258558,3.674721552025442
vizwiz-vqa,1,x1,True,0.021318946513871815,0.022788102753261718,0.17895687780724578,0.7913393537011454,2.1318946513871815,2.2788102753261716
vizwiz-vqa,1,x2,False,0.024907650033957694,0.01579977431303768,0.23247173822267742,0.6055040359655348,2.4907650033957696,1.5799774313037682
vizwiz-vqa,1,x3,False,0.04510991119884616,0.043198012744640094,0.2294138947149916,0.6084233810497162,4.510991119884616,4.31980127446401
vizwiz-vqa,1,x4,False,0.022035869336103495,0.021649359542721354,0.23299590576146656,0.6029179509682798,2.2035869336103495,2.1649359542721354
vizwiz-vqa,1,x5,False,0.03194060711589394,0.010731803828359915,0.23768454850380685,0.5633967567553213,3.1940607115893944,1.0731803828359916
vizwiz-vqa,2,x1+x2,True,0.022589835961757704,0.02455311495683001,0.17892744293586144,0.7913028411418207,2.2589835961757703,2.455311495683001
vizwiz-vqa,2,x1+x3,True,0.026152809372208145,0.029839717765610948,0.17896894533245608,0.7909078416364,2.6152809372208146,2.983971776561095
vizwiz-vqa,2,x1+x4,True,0.020658371738027207,0.029393948748647123,0.17909522703910724,0.790796976228996,2.065837173802721,2.9393948748647123
vizwiz-vqa,2,x1+x5,True,0.020845733913406238,0.024743253594574247,0.17909526623301972,0.7910067574789339,2.0845733913406237,2.4743253594574246
vizwiz-vqa,2,x2+x3,False,0.04568631081445543,0.04137458488426183,0.22209873256148113,0.6526168551267948,4.568631081445543,4.137458488426183
vizwiz-vqa,2,x2+x4,False,0.025160417373385514,0.00698832512922172,0.23261598960405291,0.6022806408418867,2.5160417373385515,0.698832512922172
vizwiz-vqa,2,x2+x5,False,0.029997714561509427,0.023947682217628077,0.22870811838239616,0.6333432027887628,2.9997714561509428,2.3947682217628077
vizwiz-vqa,2,x3+x4,False,0.050226868232496905,0.044594329544386434,0.22293375288470196,0.6494469011127036,5.022686823249691,4.459432954438643
vizwiz-vqa,2,x3+x5,False,0.06543583753449596,0.06322398170983001,0.22701975480643677,0.6176544199116927,6.543583753449596,6.322398170983002
vizwiz-vqa,2,x4+x5,False,0.04028559038276259,0.02650040252577435,0.22928427602661586,0.6320695783330489,4.028559038276259,2.650040252577435
vizwiz-vqa,3,x1+x2+x3,True,0.02371565369925882,0.0304962752620447,0.1789655295767973,0.7907983039584262,2.3715653699258823,3.0496275262044703
vizwiz-vqa,3,x1+x2+x4,True,0.022186406576103015,0.02524182904782166,0.17915011887903626,0.7902911113161717,2.2186406576103015,2.5241829047821662
vizwiz-vqa,3,x1+x2+x5,True,0.020943752964756087,0.0257471471348926,0.17906259430014473,0.7908580517827755,2.094375296475609,2.57471471348926
vizwiz-vqa,3,x1+x3+x4,True,0.024348175046669116,0.03566456055335998,0.17912370764653132,0.7903920187528504,2.4348175046669116,3.566456055335998
vizwiz-vqa,3,x1+x3+x5,True,0.021900377106995675,0.03016496439905509,0.17906203273969842,0.7906562369094177,2.1900377106995674,3.016496439905509
vizwiz-vqa,3,x1+x4+x5,True,0.02242944522612557,0.0257409156851995,0.1792377183977452,0.7904676993303597,2.242944522612557,2.57409156851995
vizwiz-vqa,3,x2+x3+x4,False,0.04395589450051264,0.0387848060640783,0.22240423776278284,0.6511112099531909,4.395589450051264,3.8784806064078303
