dataset,cardinality,subset,has_x1,ada_ece,ece,brier,auroc,ada_ece_percent,ece_percent
mmbench,2,x1+x5,True,0.04407817217656262,0.042699094185304286,0.15736401049871437,0.8051774333149737,4.4078172176562616,4.269909418530428
mmbench,2,x2+x3,False,0.06171672628672174,0.04933196780954651,0.1882478341273352,0.6733417263356676,6.171672628672174,4.933196780954651
mmbench,2,x2+x4,False,0.05025885545874011,0.011381362121940197,0.19861942871987914,0.5718068888189471,5.0258855458740115,1.1381362121940197
mmbench,2,x2+x5,False,0.04493693264594822,0.028521492247075887,0.19584873176633158,0.6228828979463371,4.493693264594822,2.852149224707589
mmbench,2,x3+x4,False,0.060595915698630654,0.02780720818453995,0.1887868826464691,0.6740105437091826,6.059591569863065,2.780720818453995
mmbench,2,x3+x5,False,0.03205711614730563,0.034552734435628216,0.1935245506853318,0.6376829412227555,3.205711614730563,3.4552734435628216
mmbench,2,x4+x5,False,0.03947761043799451,0.03723825263213173,0.19535181145887862,0.6276752694940594,3.947761043799451,3.7238252632131728
mmbench,3,x1+x2+x3,True,0.0463321841593837,0.05195472878717252,0.15768700600177063,0.8030185301754662,4.63321841593837,5.195472878717252
mmbench,3,x1+x2+x4,True,0.04592484434847581,0.04815642060422596,0.15741618543910743,0.8041545361554803,4.592484434847581,4.815642060422596
mmbench,3,x1+x2+x5,True,0.0399095033285718,0.04484103540153887,0.15715273224516546,0.8041840428043119,3.9909503328571803,4.484103540153887
mmbench,3,x1+x3+x4,True,0.046016696417738756,0.04453079775445783,0.1579924328811477,0.8022759461798725,4.601669641773876,4.453079775445783
mmbench,3,x1+x3+x5,True,0.044292174564713946,0.04585424157030937,0.1579405663986554,0.8034709654575498,4.429217456471394,4.585424157030937
mmbench,3,x1+x4+x5,True,0.04410897225334702,0.04634722945506098,0.15752759792283738,0.8033381855378079,4.410897225334702,4.634722945506098
mmbench,3,x2+x3+x4,False,0.06286751104789855,0.045569193097092585,0.18820934335677866,0.6739810370603508,6.286751104789855,4.556919309709259
mmbench,3,x2+x3+x5,False,0.0620895887407709,0.04089482284875814,0.18827076918716773,0.674807223227634,6.20895887407709,4.089482284875814
mmbench,3,x2+x4+x5,False,0.039069078929179775,0.027871015851003284,0.1953104908540959,0.6267113856322291,3.9069078929179777,2.7871015851003285
mmbench,3,x3+x4+x5,False,0.047855085841788735,0.04079386881951779,0.18885529164049364,0.6726089778896844,4.785508584178873,4.079386881951779
mmbench,4,x1+x2+x3+x4,True,0.05155533604990107,0.05150794135363971,0.15792014433119528,0.8024824927216933,5.155533604990107,5.150794135363971
mmbench,4,x1+x2+x3+x5,True,0.04732971905514355,0.051416995717077967,0.15775675668691372,0.8025611771185774,4.732971905514355,5.141699571707797
mmbench,4,x1+x2+x4+x5,True,0.046149305751411775,0.04344303192443877,0.15735903184489775,0.8033135966637817,4.6149305751411775,4.344303192443877
mmbench,4,x1+x3+x4+x5,True,0.04528370984229691,0.04207314900889617,0.1580793784309299,0.8017054843024628,4.528370984229691,4.207314900889617
mmbench,4,x2+x3+x4+x5,False,0.05731818900454769,0.0435706413952704,0.18825179506941922,0.6751858918876387,5.731818900454769,4.35706413952704
mmbench,5,x1+x2+x3+x4+x5,True,0.048999052728185014,0.05042787153781016,0.1579848148781057,0.8020349752144149,4.8999052728185015,5.042787153781016
mmmu,1,x1,True,0.012807406040278153,8.006891483000253e-05,0.012689184203772285,0.3407479045776918,1.2807406040278153,0.008006891483000253
mmmu,1,x2,False,0.0077468128970880805,7.398863302982527e-05,0.012645687141200767,0.6146034816247582,0.774681289708808,0.0073988633029825265
mmmu,1,x3,False,0.012070900777993634,0.0007007786649297473,0.012678323390319155,0.6028368794326242,1.2070900777993634,0.07007786649297473
mmmu,1,x4,False,0.0073201472384486505,1.873473515631198e-05,0.012644403341206372,0.6208360197721899,0.7320147238448651,0.001873473515631198
mmmu,1,x5,False,0.014312071857141243,0.00015398030291643647,0.012688500692509722,0.3798087255534064,1.4312071857141242,0.015398030291643647
mmmu,2,x1+x2,True,0.009785195700876853,0.00017444162619643586,0.0126664097390021,0.6036965398667526,0.9785195700876853,0.017444162619643586
mmmu,2,x1+x3,True,0.012184513632028276,0.0004576668630796485,0.012660561920487083,0.5986460348162476,1.2184513632028275,0.04576668630796485
mmmu,2,x1+x4,True,0.01116242185877966,0.00016222405828475797,0.012664615242943824,0.614334837739093,1.116242185877966,0.016222405828475797
mmmu,2,x1+x5,True,0.011264491994326995,0.00019352891222429794,0.012703159601157988,0.31227165269718454,1.1264491994326995,0.019352891222429794
mmmu,2,x2+x3,False,0.011727168134495036,0.0014918275486714991,0.012579385197382177,0.6517300666236836,1.1727168134495036,0.1491827548671499
mmmu,2,x2+x4,False,0.01118729455657824,3.743454070499058e-05,0.012648013688486184,0.6026756931012249,1.118729455657824,0.003743454070499058
mmmu,2,x2+x5,False,0.012605500105791517,0.00020018099895426772,0.012665039802450347,0.5717279174725983,1.2605500105791516,0.020018099895426772
mmmu,2,x3+x4,False,0.011457041700641917,0.0015074583505621003,0.012589611240519875,0.6689232753062541,1.1457041700641917,0.15074583505621003
mmmu,2,x3+x5,False,0.012062329499701457,0.0006909662875938508,0.012683744140704233,0.5774768966258328,1.2062329499701456,0.06909662875938508
mmmu,2,x4+x5,False,0.010003264373315146,0.00012778921072554954,0.01266455542240527,0.5923060391145498,1.0003264373315146,0.012778921072554954
mmmu,3,x1+x2+x3,True,0.007922589086389938,0.0008959426657047834,0.012595848199526534,0.6598968407479047,0.7922589086389937,0.08959426657047835
mmmu,3,x1+x2+x4,True,0.01113518231433732,8.951829193552113e-05,0.01266774324893227,0.6162690737158822,1.113518231433732,0.008951829193552113
mmmu,3,x1+x2+x5,True,0.014988768279194802,0.0003108776198164631,0.01268706709540951,0.576294863528906,1.4988768279194802,0.03108776198164631
mmmu,3,x1+x3+x4,True,0.010984802615366914,0.0007334024849404166,0.012597576710605992,0.6831076724693745,1.0984802615366913,0.07334024849404165
mmmu,3,x1+x3+x5,True,0.013958621491964248,0.0005103623700060131,0.012677714945392389,0.5705996131528046,1.3958621491964247,0.05103623700060131
mmmu,3,x1+x4+x5,True,0.011735359841434628,0.0002856053585717014,0.012685306122795859,0.5980012894906512,1.1735359841434627,0.02856053585717014
mmmu,3,x2+x3+x4,False,0.01148279502708035,0.0014944287877100026,0.012595819192276573,0.6617236191704277,1.148279502708035,0.14944287877100026
mmmu,3,x2+x3+x5,False,0.010364125334058272,0.0010991960511971032,0.012626577552275878,0.637545669460563,1.0364125334058272,0.10991960511971031
mmmu,3,x2+x4+x5,False,0.011559385223447476,0.00011041728329778087,0.012668407202811687,0.5760799484203739,1.1559385223447476,0.011041728329778087
mmmu,3,x3+x4+x5,False,0.009792432961336554,0.001311609344003532,0.012632649371907296,0.6537717601547389,0.9792432961336553,0.1311609344003532
mmmu,4,x1+x2+x3+x4,True,0.008998343596759242,0.000917937872431104,0.012597738850706296,0.6763378465506125,0.8998343596759242,0.0917937872431104
mmmu,4,x1+x2+x3+x5,True,0.012096050573776343,0.0009251888856656836,0.012647314703616287,0.6441005802707931,1.2096050573776342,0.09251888856656836
mmmu,4,x1+x2+x4+x5,True,0.011976301913580217,0.0002292098194368892,0.01268873006789117,0.5953148506339996,1.1976301913580216,0.02292098194368892
mmmu,4,x1+x3+x4+x5,True,0.011391490172344029,0.0009135046470549733,0.012644451367761206,0.6645175155813452,1.1391490172344028,0.09135046470549733
mmmu,4,x2+x3+x4+x5,False,0.009856231465971154,0.0011902627297464084,0.012634974899204855,0.6494734579840963,0.9856231465971154,0.11902627297464083
mmmu,5,x1+x2+x3+x4+x5,True,0.011614378956668734,0.0009841570931323563,0.01264503379267361,0.6630131098216205,1.1614378956668734,0.09841570931323562
pope,1,x1,True,0.01760156862240675,0.017052194108257635,0.10166650506357207,0.8218791974333457,1.760156862240675,1.7052194108257634
pope,1,x2,False,0.0190565027485827,0.00023659235743314974,0.1212801009199733,0.6074508139105986,1.90565027485827,0.023659235743314973
pope,1,x3,False,0.026923217033305857,0.02147664571812954,0.11445631629910451,0.7191202295698812,2.6923217033305855,2.147664571812954
pope,1,x4,False,0.02249647699712984,0.014004285225527855,0.12078938523168929,0.6279360285060096,2.249647699712984,1.4004285225527855
pope,1,x5,False,0.02248542996510146,0.015712827117878102,0.11814902091645328,0.6677825024880124,2.248542996510146,1.57128271178781
pope,2,x1+x2,True,0.02330414852101685,0.016612782823151772,0.10196659517480611,0.820423507250613,2.330414852101685,1.6612782823151773
pope,2,x1+x3,True,0.018710429903581224,0.022571535708019546,0.10165495878406891,0.8237420169022449,1.8710429903581225,2.257153570801955
pope,2,x1+x4,True,0.018860478857756765,0.014012277517170003,0.10170425355503494,0.8214929465721107,1.8860478857756764,1.4012277517170002
pope,2,x1+x5,True,0.018224521812155437,0.018637979109809997,0.10173878144540788,0.8217075303839079,1.8224521812155436,1.8637979109809997
pope,2,x2+x3,False,0.024208292193955188,0.02305512427610068,0.10967046680283644,0.7372798196104087,2.420829219395519,2.305512427610068
pope,2,x2+x4,False,0.022710052954090166,0.005121543705106148,0.12090628538382295,0.616891341717181,2.2710052954090165,0.5121543705106149
pope,2,x2+x5,False,0.01740761708372563,0.016784951277651696,0.11487682260173843,0.6957050760090658,1.740761708372563,1.6784951277651696
pope,2,x3+x4,False,0.02682510377019726,0.02671581823532907,0.11041040553371685,0.7347187328187961,2.682510377019726,2.671581823532907
pope,2,x3+x5,False,0.024753629107481502,0.013130963538928848,0.11349281565114558,0.7258894788977119,2.4753629107481503,1.3130963538928848
pope,2,x4+x5,False,0.023374359984743496,0.016782891762969356,0.11498041413102472,0.6995200282090719,2.3374359984743496,1.6782891762969356
pope,3,x1+x2+x3,True,0.01617733451602199,0.019230784041823542,0.10195246681346955,0.8219371930581558,1.617733451602199,1.923078404182354
pope,3,x1+x2+x4,True,0.01882874290496162,0.012723793352234182,0.10234089052064363,0.819634766753196,1.882874290496162,1.272379335223418
pope,3,x1+x2+x5,True,0.020356942227539764,0.01634290883688334,0.10203613120603339,0.8201056912266539,2.0356942227539765,1.634290883688334
pope,3,x1+x3+x4,True,0.018246037377583582,0.019771706369288315,0.10173118796488047,0.8230785469544177,1.8246037377583582,1.9771706369288315
pope,3,x1+x3+x5,True,0.016757379620547273,0.018548520163910603,0.1017652231987381,0.8233754845534452,1.6757379620547272,1.8548520163910602
pope,3,x1+x4+x5,True,0.016728308357467497,0.015735902051389195,0.10177283808077177,0.8210614591235238,1.6728308357467498,1.5735902051389195
pope,3,x2+x3+x4,False,0.025603016249768337,0.02574404946395071,0.10991782279166613,0.7366209893125663,2.560301624976834,2.574404946395071
pope,3,x2+x3+x5,False,0.028892423760658672,0.02852162783808691,0.1094430109609687,0.7391124813544067,2.889242376065867,2.852162783808691
pope,3,x2+x4+x5,False,0.020781797407816993,0.01710830524999801,0.1149717414106128,0.6970865317920416,2.0781797407816995,1.7108305249998008
pope,3,x3+x4+x5,False,0.02058191419589711,0.018994552390636722,0.1099879028188313,0.7374282884099224,2.0581914195897113,1.8994552390636723
pope,4,x1+x2+x3+x4,True,0.016085113532174546,0.01680670200245777,0.10232262347446365,0.8209095105865214,1.6085113532174546,1.680670200245777
pope,4,x1+x2+x3+x5,True,0.01841270393383334,0.017722732811361795,0.1020458284780902,0.8217098502089002,1.8412703933833339,1.7722732811361794
pope,4,x1+x2+x4+x5,True,0.015724919287382635,0.016586232597155123,0.1024124907935648,0.8190896078799816,1.5724919287382635,1.6586232597155124
pope,4,x1+x3+x4+x5,True,0.017392187750866848,0.014377623537438497,0.10183222723470567,0.8227560912804738,1.7392187750866848,1.4377623537438498
pope,4,x2+x3+x4+x5,False,0.025512410570112224,0.02777070249385694,0.10965787449786113,0.7384768493064883,2.5512410570112225,2.777070249385694
pope,5,x1+x2+x3+x4+x5,True,0.01620325293587566,0.015714271239699984,0.10241198936534801,0.8206264919374482,1.620325293587566,1.5714271239699984
scienceqa,1,x1,True,0.05112926187197892,0.05161157535256641,0.18089787581049865,0.7813925967849299,5.112926187197893,5.161157535256641
scienceqa,1,x2,False,0.032764797512775314,0.01153236077031339,0.22274584943131026,0.5835721000429833,3.2764797512775314,1.153236077031339
scienceqa,1,x3,False,0.10643304690294934,0.0013075433552352362,0.23355434895065277,0.46654211137301305,10.643304690294935,0.1307543355235236
scienceqa,1,x4,False,0.0410302414360182,0.0244389135963265,0.22298512338464013,0.5875317149720394,4.103024143601821,2.44389135963265
scienceqa,1,x5,False,0.036747221519907294,0.03092394783412563,0.22368331557915588,0.6141111929331485,3.6747221519907294,3.092394783412563
scienceqa,2,x1+x2,True,0.05344702037262657,0.05253736482911909,0.18129541581342978,0.7806915712939708,5.344702037262658,5.253736482911909
scienceqa,2,x1+x3,True,0.03292371500194546,0.03623498777064263,0.17815588398565319,0.7862686899934506,3.2923715001945455,3.623498777064263
scienceqa,2,x1+x4,True,0.05358686356198895,0.051365361324941426,0.18132223245594367,0.7805704460944627,5.358686356198895,5.136536132494142
scienceqa,2,x1+x5,True,0.04461344733580698,0.047919726254170965,0.18052165158273312,0.7825481097501498,4.461344733580698,4.791972625417096
scienceqa,2,x2+x3,False,0.08701253211014016,0.0046059390514933945,0.22286280630358168,0.57002162031216,8.701253211014016,0.46059390514933946
scienceqa,2,x2+x4,False,0.03692674882766647,0.011704597596326824,0.22294373165542955,0.5865385955265141,3.692674882766647,1.1704597596326825
scienceqa,2,x2+x5,False,0.03986526779755292,0.02300212165781224,0.21634708014509704,0.6546275721686449,3.9865267797552923,2.300212165781224
scienceqa,2,x3+x4,False,0.11302634264408233,0.02680396503076948,0.2233013124619394,0.5777511230878565,11.302634264408233,2.680396503076948
scienceqa,2,x3+x5,False,0.09922778461935687,0.05544505839652874,0.2223874247102749,0.6365675905410867,9.922778461935687,5.5445058396528735
scienceqa,2,x4+x5,False,0.03798423506726318,0.03427651034975677,0.21662160872098482,0.6594275601633154,3.798423506726318,3.427651034975677
scienceqa,3,x1+x2+x3,True,0.03957442830767127,0.037288555685538655,0.17871325608518937,0.7851056736972878,3.9574428307671274,3.7288555685538656
scienceqa,3,x1+x2+x4,True,0.05253454088301887,0.051137438599739043,0.18195800388372463,0.7788393204554738,5.253454088301887,5.113743859973904
scienceqa,3,x1+x2+x5,True,0.04829072944300741,0.04950449600804685,0.18094731555308644,0.7817892014204877,4.829072944300742,4.950449600804685
scienceqa,3,x1+x3+x4,True,0.030172954735329657,0.03615065679663027,0.17864387085405314,0.7851678441536725,3.0172954735329656,3.615065679663027
scienceqa,3,x1+x3+x5,True,0.030160278087872118,0.03460437930664766,0.17828367303820794,0.7859449748584817,3.0160278087872117,3.4604379306647663
scienceqa,3,x1+x4+x5,True,0.04439230508784054,0.05044241933036871,0.18097211573696861,0.7815169376976994,4.439230508784054,5.04424193303687
scienceqa,3,x2+x3+x4,False,0.0891816416310376,0.010280651695952828,0.22311706335930437,0.5703732049620599,8.91816416310376,1.028065169595283
scienceqa,3,x2+x3+x5,False,0.05722225675213148,0.04527749720982007,0.21610406301296672,0.6709907290986677,5.722225675213148,4.5277497209820075
scienceqa,3,x2+x4+x5,False,0.02821317339733989,0.030208916917225385,0.21664904553674974,0.6578052328229996,2.821317339733989,3.0208916917225386
scienceqa,3,x3+x4+x5,False,0.07247528960584995,0.04606510273576265,0.21596048996503323,0.6723113153446334,7.2475289605849955,4.606510273576265
scienceqa,4,x1+x2+x3+x4,True,0.03652176658933955,0.04289786274467735,0.17937897211060608,0.7836875441490633,3.652176658933955,4.289786274467735
scienceqa,4,x1+x2+x3+x5,True,0.03299369920452536,0.03553926357634507,0.1788367310760592,0.784794821415364,3.2993699204525364,3.553926357634507
scienceqa,4,x1+x2+x4+x5,True,0.05318732054155333,0.05041598632762251,0.1816335543577058,0.7797086349404396,5.318732054155333,5.041598632762251
scienceqa,4,x1+x3+x4+x5,True,0.03099901033085325,0.03468051883991073,0.17876875004708528,0.7849020118574067,3.099901033085325,3.4680518839910732
scienceqa,4,x2+x3+x4+x5,False,0.062228285917839,0.04676973009179689,0.21622467074468205,0.671659597457014,6.2228285917839,4.676973009179689
scienceqa,5,x1+x2+x3+x4+x5,True,0.040424022436353055,0.03937014698605985,0.17950478852891122,0.7834195680439566,4.042402243635306,3.9370146986059846
seedbench,1,x1,True,0.030306845442146905,0.03486346248071053,0.1863146935530495,0.7645428164908685,3.0306845442146906,3.486346248071053
seedbench,1,x2,False,0.052999517241760684,0.021181393405062768,0.22690750516223465,0.560502268294476,5.2999517241760685,2.1181393405062767
seedbench,1,x3,False,0.0499451754701854,0.02963826654805108,0.21288406357055814,0.6723233476480229,4.99451754701854,2.963826654805108
seedbench,1,x4,False,0.05031405761963019,0.039413279288135726,0.2234744671084852,0.5795546444897093,5.031405761963019,3.9413279288135725
seedbench,1,x5,False,0.044007933528029564,0.014526888385910243,0.2184440640442187,0.6277250887640498,4.400793352802957,1.4526888385910244
seedbench,2,x1+x2,True,0.03837214979757804,0.028730210954408718,0.18653447657420613,0.7632108151588671,3.837214979757804,2.8730210954408717
seedbench,2,x1+x3,True,0.03753590559851897,0.038317023089279374,0.18562671169767953,0.7662034934762207,3.7535905598518973,3.8317023089279374
seedbench,2,x1+x4,True,0.035187027980526545,0.029391481156020603,0.1868272498146549,0.7629643084188539,3.5187027980526544,2.9391481156020602
seedbench,2,x1+x5,True,0.03323770186874325,0.03133424417055509,0.1855096173843061,0.7658575191042724,3.3237701868743255,3.133424417055509
seedbench,2,x2+x3,False,0.0538467274055109,0.052992350527033695,0.20771050006532454,0.6931683035579139,5.38467274055109,5.299235052703369
seedbench,2,x2+x4,False,0.036859599078387054,0.030606680463941976,0.2231428417825258,0.5758656927488096,3.6859599078387055,3.0606680463941975
seedbench,2,x2+x5,False,0.04288639150385616,0.033887427910780095,0.2144304592763736,0.6517854439932361,4.288639150385616,3.3887427910780095
seedbench,2,x3+x4,False,0.05910080952243336,0.04784766046576705,0.2070378938536038,0.6953349680622407,5.9100809522433355,4.784766046576705
seedbench,2,x3+x5,False,0.02274644757622666,0.0229588190813041,0.21007026622896302,0.6827890723994618,2.274644757622666,2.29588190813041
seedbench,2,x4+x5,False,0.03532625706471891,0.026543626075003483,0.21256826944820212,0.6643897228312813,3.532625706471891,2.654362607500348
seedbench,3,x1+x2+x3,True,0.0459507838464934,0.0357468129795219,0.18589913531256644,0.7651136742045833,4.59507838464934,3.5746812979521896
seedbench,3,x1+x2+x4,True,0.02989634652494684,0.030650302694641855,0.1864293193878282,0.7642184655171667,2.989634652494684,3.0650302694641853
seedbench,3,x1+x2+x5,True,0.03310118325157421,0.02770095815092127,0.1856943745140952,0.7647460764343881,3.310118325157421,2.770095815092127
seedbench,3,x1+x3+x4,True,0.03919372744657576,0.036393396138516804,0.18611402935508875,0.7650920508063366,3.919372744657576,3.6393396138516803
seedbench,3,x1+x3+x5,True,0.03398885583776635,0.029854308731996886,0.1853001810697094,0.7667657018306369,3.398885583776635,2.9854308731996886
seedbench,3,x1+x4+x5,True,0.03516029199817758,0.028667648537187715,0.18600911816605603,0.764586063287362,3.516029199817758,2.8667648537187715
seedbench,3,x2+x3+x4,False,0.051061535854313236,0.05546871587264967,0.20713652368324934,0.6949068247769548,5.106153585431324,5.546871587264967
seedbench,3,x2+x3+x5,False,0.04099625056690222,0.04097352786805984,0.20530303184081292,0.7013332987358961,4.099625056690222,4.097352786805984
seedbench,3,x2+x4+x5,False,0.04096910797008148,0.013370983114665573,0.2126233975310181,0.6634837024447414,4.096910797008148,1.3370983114665573
seedbench,3,x3+x4+x5,False,0.03196269773063735,0.02673778914256848,0.20471849553373128,0.7029939757212484,3.196269773063735,2.673778914256848
seedbench,4,x1+x2+x3+x4,True,0.04344265324414585,0.039553969751096846,0.18596144776184229,0.7652088171568692,4.344265324414585,3.9553969751096845
seedbench,4,x1+x2+x3+x5,True,0.03407807395136176,0.03174521367440898,0.18554760057300518,0.7656672331997008,3.4078073951361763,3.174521367440898
seedbench,4,x1+x2+x4+x5,True,0.05269097282922273,0.03859862227596036,0.1857246378053073,0.7647633751529855,5.269097282922273,3.859862227596036
seedbench,4,x1+x3+x4+x5,True,0.03504604148388385,0.03067816587922736,0.18579644937356862,0.7653947783817915,3.5046041483883847,3.067816587922736
seedbench,4,x2+x3+x4+x5,False,0.03381633156194029,0.028502086662291884,0.20482473636878534,0.7029118068079107,3.381633156194029,2.8502086662291886
seedbench,5,x1+x2+x3+x4+x5,True,0.05304162265804685,0.03440340189710904,0.1856463237544503,0.7651915184382716,5.304162265804685,3.440340189710904
textvqa,1,x1,True,0.09967068882751733,0.08945227009274942,0.2054255380707935,0.7201412963115091,9.967068882751732,8.945227009274943
textvqa,1,x2,False,0.055414571023428366,0.029347710761178068,0.22062213363395272,0.621191708425751,5.541457102342837,2.9347710761178067
textvqa,1,x3,False,0.05801812451697985,0.05656047669074705,0.19590277255691754,0.7036808236808237,5.801812451697986,5.656047669074705
textvqa,1,x4,False,0.028083602756541776,0.02114546950678345,0.21655391034826027,0.6320408554451107,2.8083602756541777,2.1145469506783447
textvqa,1,x5,False,0.022260831316467066,0.013892272098859217,0.21967232302521456,0.6069224239437006,2.2260831316467065,1.3892272098859217
textvqa,2,x1+x2,True,0.07051502171380422,0.0649619033963602,0.20118759546870377,0.7203548837591391,7.051502171380422,6.496190339636019
textvqa,2,x1+x3,True,0.041521092674229286,0.03170667753589696,0.19226714994840802,0.725778909608697,4.1521092674229285,3.1706677535896963
textvqa,2,x1+x4,True,0.043069569000408245,0.044355284636817136,0.19792983902510303,0.7246288233522274,4.3069569000408245,4.435528463681713
textvqa,2,x1+x5,True,0.052169069305482256,0.047405778137911754,0.20077824552935358,0.7185837509241765,5.216906930548226,4.740577813791176
textvqa,2,x2+x3,False,0.05456219658384709,0.058563674986030746,0.1947631639425163,0.7068189161806184,5.456219658384709,5.856367498603075
textvqa,2,x2+x4,False,0.022309111162994687,0.01671632870242614,0.21626502437416786,0.6326701169254361,2.2309111162994686,1.671632870242614
textvqa,2,x2+x5,False,0.034665806293556554,0.03392527043808017,0.21160068941106727,0.6617623702730085,3.4665806293556556,3.392527043808017
textvqa,2,x3+x4,False,0.05902684670325483,0.05079445021842768,0.19298870663724882,0.7138289657438593,5.902684670325483,5.079445021842767
textvqa,2,x3+x5,False,0.050978610789767564,0.04587048712793263,0.19065362478098424,0.7169758208056081,5.097861078976757,4.587048712793263
textvqa,2,x4+x5,False,0.026715241651263166,0.015718434388516125,0.20733480361243842,0.679055833949451,2.6715241651263164,1.5718434388516125
textvqa,3,x1+x2+x3,True,0.04683898571065721,0.046665252828208416,0.1910257853574988,0.7284043922341795,4.683898571065721,4.6665252828208414
textvqa,3,x1+x2+x4,True,0.04061579472971785,0.03781134727983314,0.1973899511566598,0.7264196719515867,4.061579472971785,3.781134727983314
textvqa,3,x1+x2+x5,True,0.048610886895646604,0.04502346587372315,0.19629619495615006,0.7289246693502012,4.86108868956466,4.5023465873723145
textvqa,3,x1+x3+x4,True,0.04263933590258069,0.046402532116377335,0.18925356631567802,0.734323502834141,4.263933590258069,4.6402532116377335
textvqa,3,x1+x3+x5,True,0.037569493945719845,0.03726910924712848,0.18859040343478795,0.7348821161587119,3.7569493945719845,3.726910924712848
textvqa,3,x1+x4+x5,True,0.03497443274416043,0.03366918250814254,0.19303621683789016,0.7371319039404145,3.497443274416043,3.366918250814254
textvqa,3,x2+x3+x4,False,0.06748059103282322,0.05296211550207833,0.1924146595934101,0.7168531449382514,6.748059103282323,5.296211550207833
textvqa,3,x2+x3+x5,False,0.039431799083756436,0.04006687652134515,0.18958591035469566,0.7221435417180098,3.943179908375644,4.006687652134515
textvqa,3,x2+x4+x5,False,0.02249310459817992,0.018191320105471132,0.20704569409847062,0.6824348969029821,2.249310459817992,1.8191320105471132
textvqa,3,x3+x4+x5,False,0.046032507077866554,0.040304768436333877,0.18783310998576702,0.7292401215805471,4.603250707786655,4.030476843633387
textvqa,4,x1+x2+x3+x4,True,0.042474021204194655,0.04254890091572944,0.18867885924191163,0.7365009994797229,4.247402120419466,4.2548900915729435
textvqa,4,x1+x2+x3+x5,True,0.04216763359874475,0.035184221407797873,0.18741690120508922,0.7394452202962841,4.216763359874475,3.5184221407797875
textvqa,4,x1+x2+x4+x5,True,0.03856198997357301,0.02946590987342419,0.1925593075923448,0.738056354226567,3.856198997357301,2.946590987342419
textvqa,4,x1+x3+x4+x5,True,0.04983689523932481,0.038317044124698996,0.18563387893034458,0.745450861195542,4.9836895239324805,3.8317044124698993
textvqa,4,x2+x3+x4+x5,False,0.05116482283325852,0.044833769432535496,0.18731853319231426,0.7305369807497466,5.116482283325852,4.48337694325355
textvqa,5,x1+x2+x3+x4+x5,True,0.03451710647226195,0.033035315269010976,0.18509207801935854,0.7468693009118541,3.451710647226195,3.3035315269010974
vizwiz-vqa,1,x1,True,0.044592931361134944,0.04318607276336979,0.13986548894878245,0.8084288537549408,4.459293136113494,4.318607276336979
vizwiz-vqa,1,x2,False,0.031113362340712533,0.030431138830181535,0.1710159160297462,0.6267828910220214,3.111336234071253,3.0431138830181537
vizwiz-vqa,1,x3,False,0.04843997281283948,0.049761804870658746,0.15150934510322167,0.7077202145680406,4.843997281283948,4.976180487065875
vizwiz-vqa,1,x4,False,0.0266093177757197,0.015422764331439968,0.16900225909908068,0.6371725014116318,2.66093177757197,1.5422764331439969
vizwiz-vqa,1,x5,False,0.030661901618834805,0.014585187900991493,0.17312622615294668,0.5932298136645963,3.0661901618834806,1.4585187900991492
vizwiz-vqa,2,x1+x2,True,0.03438976322974071,0.03895240391348711,0.13971496859483898,0.8055942970073404,3.438976322974071,3.895240391348711
vizwiz-vqa,2,x1+x3,True,0.04259274336131827,0.04350696763420085,0.13935448617299803,0.8062182382834556,4.259274336131827,4.3506967634200855
vizwiz-vqa,2,x1+x4,True,0.03317643482224124,0.029211017394342193,0.13888071000766078,0.8042800677583285,3.3176434822241236,2.9211017394342194
vizwiz-vqa,2,x1+x5,True,0.044976090493378786,0.04348549823685,0.13989296324492934,0.807020045172219,4.497609049337878,4.348549823685
vizwiz-vqa,2,x2+x3,False,0.05014725601688186,0.047116948784514646,0.15019366510235704,0.7136377752682102,5.014725601688186,4.711694878451465
vizwiz-vqa,2,x2+x4,False,0.017185238899778646,0.013405640274273874,0.16893172278992827,0.6367624223602484,1.7185238899778645,1.3405640274273873
vizwiz-vqa,2,x2+x5,False,0.028422306360019148,0.014827771529562413,0.16650384026168202,0.6595913325804631,2.842230636001915,1.4827771529562412
vizwiz-vqa,2,x3+x4,False,0.046218014199688844,0.04230742645477557,0.14900539076824973,0.725007058159232,4.621801419968884,4.230742645477557
vizwiz-vqa,2,x3+x5,False,0.0372820630954172,0.03647905662533784,0.14906100528700544,0.7183229813664596,3.72820630954172,3.647905662533784
vizwiz-vqa,2,x4+x5,False,0.009230583950073092,0.013428160443935182,0.16485512643279043,0.6759542631281762,0.9230583950073092,1.3428160443935182
vizwiz-vqa,3,x1+x2+x3,True,0.03843207302693147,0.033875032334133554,0.13930527845887622,0.8042490118577074,3.8432073026931466,3.3875032334133555
vizwiz-vqa,3,x1+x2+x4,True,0.032756203987748554,0.022704463924259774,0.13812408917235955,0.8053133822699039,3.2756203987748553,2.2704463924259772
vizwiz-vqa,3,x1+x2+x5,True,0.037951388447714174,0.03450654944669514,0.13966267816048866,0.8041332580463015,3.7951388447714174,3.450654944669514
vizwiz-vqa,3,x1+x3+x4,True,0.03020390566073964,0.030790354609382096,0.13859860132537752,0.8025268210050819,3.020390566073964,3.0790354609382096
vizwiz-vqa,3,x1+x3+x5,True,0.04201787231866362,0.042387041342677234,0.13931601625717682,0.805388198757764,4.201787231866362,4.238704134267723
